time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data,t_s,wdot_conservative
13402000000.0,4067,13400000000,panda_K,-0.1784453410520292,0.9618988398866098,-0.1209263806733356,-0.1671450276070742,0.0899404149123331,0.0665873672283757,0.0023508520154492,0.0013158575279603,0.0043762831130416,0.008137850757689,-0.0051954221938874,-0.0031527981668728,0.5892287615547587,-0.0953426940336705,0.1829877327622255,0.9994720455238216,-0.0301686151435763,0.0114460814422474,-0.0031100971964323,7.724760298322142e-05,-0.0001653004054421,-0.0002038979755284,0.0,0.0,0.0,0,150.00000000000006,-2.8421709430404014e-14,-1.4210854715202004e-14,-3.907985046680551e-14,150.0,-4.263256414560601e-14,-1.7763568394002505e-14,-1.4210854715202004e-14,149.99999999999994,150.0,13402000000.0,-0.00394465529993736
13404000000.0,4068,13404000000,panda_K,0.4396448457853746,-0.43470228063613,-1.0706884482110814,0.0972851860617837,0.3438721450493201,0.0042878534193238,-0.0007194969288901,0.0020351720439102,-0.0054110838647693,-0.0015905268207492,0.0040502924713486,0.0035138620241355,0.5892287615547587,-0.0953426940336705,0.1829877327622255,0.9994720455238216,-0.0301686151435763,0.0114460814422474,-0.0031100971964323,7.343951563143492e-05,-0.0001645205193454,-0.000205315870274,0.0,0.0,0.0,0,149.99999999999997,3.5527136788005016e-14,1.4210854715202004e-14,3.1974423109204515e-14,149.99999999999997,-1.4210854715202004e-14,7.105427357601002e-15,0.0,150.0,150.0,13404000000.0,-0.00448427380135033
13406000000.0,4069,13407000000,panda_K,0.440220979387736,-0.4346808429134569,-1.071187499029809,0.0972637980651403,0.3440603946899535,0.0042863867899049,-0.0007204349796563,0.0020355426737517,-0.0054105821933399,-0.0015907499478327,0.0040528348955502,0.003514550436019,0.5892287643842004,-0.0953416900325204,0.1829808590429201,0.9994721245573586,-0.0301668435846747,0.0114440776872948,-0.003109256429725,7.343951563143492e-05,-0.0001645205193454,-0.000205315870274,0.0,0.0,0.0,0,149.99999999999997,0.0,7.105427357601003e-14,7.105427357601002e-15,150.00000000000009,2.8421709430404014e-14,6.039613253960854e-14,2.8421709430404014e-14,149.9999999999999,150.0,13406000000.0,-0.004483443505799834
13410000000.0,4070,13410000000,panda_K,0.4399514330140119,-0.4347804649714471,-1.071278345185372,0.0972672919260051,0.3439506993811289,0.0042786527419481,-0.0007216342274445,0.0020361255789765,-0.0054101563059713,-0.0015908097413885,0.0040566798270996,0.0035143536975116,0.589229119558854,-0.0953422080873948,0.1829801301636053,0.99947212474256,-0.0301668404368626,0.0114440709703763,-0.0031092521602716,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,150.0,1.0658141036401504e-14,-2.4868995751603507e-14,1.7763568394002505e-14,150.00000000000003,2.8421709430404014e-14,-2.8421709430404014e-14,2.8421709430404014e-14,149.99999999999997,150.0,13410000000.0,-0.004483465958254203
13413000000.0,4071,13413000000,panda_K,0.4398543517488222,-0.4348741856185963,-1.071401598442663,0.0972669594389694,0.3439231882309487,0.0042789651472162,-0.0007222717455331,0.0020365314580374,-0.0054099430851596,-0.0015913877472163,0.0040582669270422,0.0035142092563114,0.589229119558854,-0.0953422080873948,0.1829801301636053,0.99947212474256,-0.0301668404368626,0.0114440709703763,-0.0031092521602716,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,150.00000000000003,-1.7763568394002505e-14,1.7763568394002505e-14,-1.4210854715202004e-14,150.0,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.0,150.0,13413000000.0,-0.0044834848983012895
13417000000.0,4072,13417000000,panda_K,-0.1404005172728962,-0.5136872289226404,1.2148878946300774,0.0569777934578616,-0.0750344185551798,-0.0710638941931573,-0.0012740391343141,-0.0038700025145801,0.0003053168914558,-0.0065561365613197,0.0011493924856128,-0.0003568248033437,0.589229119558854,-0.0953422080873948,0.1829801301636053,0.99947212474256,-0.0301668404368626,0.0114440709703763,-0.0031092521602716,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,149.99999999999997,1.4210854715202004e-14,2.1316282072803012e-14,1.4210854715202004e-14,150.0,1.4210854715202004e-14,1.7763568394002505e-14,1.4210854715202004e-14,150.00000000000003,150.0,13417000000.0,-0.002307902594857631
13420000000.0,4073,13420000000,panda_K,-0.140403058359189,-0.5138585948651915,1.216401405233795,0.0570180594991506,-0.0751603348069795,-0.0710815918472719,-0.0007227625075047,0.0020370369134577,-0.0054077096742097,-0.0015958832853216,0.0040548185606144,0.0035141203053652,0.5892294726698498,-0.0953427247958738,0.1829794026294867,0.9994721249451456,-0.0301668377774707,0.0114440616068791,-0.0031092473050138,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,149.9999999999999,8.526512829121202e-14,8.881784197001252e-14,8.526512829121202e-14,150.0,2.8421709430404014e-14,9.237055564881302e-14,2.8421709430404014e-14,150.0000000000001,150.0,13420000000.0,-0.0048972106226333415
13424000000.0,4074,13423000000,panda_K,-0.1403957615593013,-0.5138514415658695,1.2161891718184674,0.0569944287207158,-0.0751238026249087,-0.0710831762264641,0.0023476803608442,0.0013176648568806,0.0043808322920801,0.0081311514285826,-0.0051927662210846,-0.0031537816505128,0.5892294726698498,-0.0953427247958738,0.1829794026294867,0.9994721249451456,-0.0301668377774707,0.0114440616068791,-0.0031092473050138,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,150.0,-1.4210854715202004e-14,-2.4868995751603507e-14,-1.0658141036401504e-14,149.99999999999997,-1.4210854715202004e-14,-1.0658141036401504e-14,-1.4210854715202004e-14,150.00000000000006,150.0,13424000000.0,-0.004242517065947958
13429000000.0,4075,13426000000,panda_K,-0.1404528524990831,-0.5138541207618074,1.2160851166312745,0.0569776041917258,-0.0751194890908126,-0.07108259976286,-0.0012744104026431,-0.0038693562609873,0.0003092740078449,-0.0065610359578863,0.0011429422996681,-0.0003567352239707,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,150.0,-2.8421709430404014e-14,-1.7763568394002505e-14,-2.1316282072803012e-14,150.0,1.4210854715202004e-14,-1.7763568394002505e-14,1.4210854715202004e-14,150.0,150.0,13429000000.0,-0.00230768631069086
13429000000.0,4076,13429000000,panda_K,-0.1404850187895,-0.5138920381221588,1.2158602990775749,0.0569679450267913,-0.075090985036066,-0.0710854796962903,-0.0012744104026431,-0.0038693562609873,0.0003092740078449,-0.0065610359578863,0.0011429422996681,-0.0003567352239707,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.308151153606612e-05,-0.0001650064656212,-0.0001977132716538,0.0,0.0,0.0,0,150.0,-2.8421709430404014e-14,-1.7763568394002505e-14,-2.1316282072803012e-14,150.0,1.4210854715202004e-14,-1.7763568394002505e-14,1.4210854715202004e-14,150.0,150.0,13429000000.0,-0.002307785183981838
13431000000.0,4077,13431000000,panda_K,0.4397028081607533,-0.4351827447576366,-1.0707813200902294,0.097228592420352,0.3438950435095732,0.0042656732138629,-0.0007235568297734,0.0020374284842902,-0.0054055738383361,-0.001598593701223,0.0040527123433866,0.0035142321134438,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.260031679934276e-05,-0.0001585446244035,-0.0001944033500942,0.0,0.0,0.0,0,150.0,-1.4210854715202004e-14,2.1316282072803012e-14,-1.4210854715202004e-14,150.00000000000006,1.4210854715202004e-14,2.1316282072803012e-14,1.4210854715202004e-14,150.0,150.0,13431000000.0,-0.004476978941801996
13434000000.0,4078,13434000000,panda_K,0.439665614419905,-0.4352217673721992,-1.0709446129875262,0.0972178827155647,0.3439065097125849,0.0042655192693863,-0.0007238700285766,0.002037608383978,-0.0054050209929841,-0.0015993025994227,0.0040526032091288,0.0035142448828898,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.260031679934276e-05,-0.0001585446244035,-0.0001944033500942,0.0,0.0,0.0,0,150.0,-1.4210854715202004e-14,1.7763568394002505e-14,-1.7763568394002505e-14,150.0,1.4210854715202004e-14,2.8421709430404014e-14,2.8421709430404014e-14,150.0,150.0,13434000000.0,-0.004476194697140672
13440000000.0,4079,13437000000,panda_K,0.4396988239665787,-0.4338372413226737,-1.0703685628077932,0.09710888214257,0.3438848304206243,0.0043558230437576,-0.0007243900712622,0.0020402466601639,-0.0054035454624109,-0.0015921072710979,0.0040516204812109,0.0035140960442246,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.260031679934276e-05,-0.0001585446244035,-0.0001944033500942,0.0,0.0,0.0,0,150.00000000000006,3.552713678800501e-15,-3.552713678800501e-15,1.0658141036401504e-14,150.00000000000003,-1.4210854715202004e-14,-1.0658141036401504e-14,-1.4210854715202004e-14,150.0,150.0,13440000000.0,-0.004475119367251098
13441000000.0,4080,13441000000,panda_K,-0.1405995968038153,-0.5130195478060687,1.2159780062950123,0.0569343726830986,-0.075098397966427,-0.0710272128972408,-0.0012754074544176,-0.0038659325364602,0.0003123885739399,-0.0065536880125808,0.0011404362593178,-0.0003569309127791,0.5892296007535908,-0.0953486699286125,0.1829768202420457,0.9994721365505196,-0.0301669851727078,0.011443564757051,-0.0031059135629509,7.260031679934276e-05,-0.0001585446244035,-0.0001944033500942,0.0,0.0,0.0,0,150.0,2.1316282072803012e-14,-1.7763568394002505e-14,2.1316282072803012e-14,150.0,0.0,-1.0658141036401504e-14,0.0,150.0,150.0,13441000000.0,-0.002304930048802129
13444000000.0,4081,13445000000,panda_K,-0.1786339861567947,0.9616903512049488,-0.1213193265457829,-0.1671471997480241,0.0899835446086343,0.0665759432480425,0.0023463013806006,0.0013218798609629,0.0043865928335033,0.0081380139554204,-0.0051981086427154,-0.0031546718995414,0.5892343823055848,-0.0953508984572716,0.1829762484444298,0.9994720472325228,-0.030168580596602,0.011446057360535,-0.0031099718218397,7.260031679934276e-05,-0.0001585446244035,-0.0001944033500942,0.0,0.0,0.0,0,150.0,7.105427357601002e-15,-3.552713678800501e-15,7.105427357601002e-15,150.00000000000003,0.0,-3.552713678800501e-15,-1.4210854715202004e-14,150.0,150.0,13444000000.0,-0.003955392697916031
