time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data
12989000000.0,4315,12989000000,panda_K,0.2702529984082773,4.384486080784952,-6.364695098817542,0.6528354532884907,0.3644109903118987,0.3530105820275193,0.001259917557797,-0.4546269051421096,0.151667579058684,0.0894506072486453,0.4036184255124628,-0.0029410845009137,0.5105050218658423,-0.209455157405211,0.5336294337355041,0.9981500208907196,-0.0325115635729194,0.0511068498722906,0.004777427745303,0.050664761461742,-0.4514288723440586,0.1491325729259506,-0.0,-0.0,-0.0,0,150.0,-8.348877145181177e-14,-7.993605777301127e-15,-8.704148513061227e-14,150.0,-7.105427357601002e-15,-7.993605777301127e-15,0.0,150.0,150.0
12992000000.0,4316,12992000000,panda_K,-0.2751499314989762,4.813933893177384,-8.129688210176711,0.4820389027613354,0.7258269390309774,0.3723252145723497,0.0042031184207336,-0.4514710315447303,0.1497142254557986,0.100726627471173,0.3809940656139495,-0.001809762133068,0.5105166512898052,-0.2108083125616559,0.5340831169080202,0.998180294608448,-0.0325141534065342,0.0505223309404185,0.0046500805717558,0.050664761461742,-0.4514288723440586,0.1491325729259506,-0.0,-0.0,-0.0,0,149.99999999999997,0.0,3.552713678800501e-15,1.7763568394002505e-15,150.0,0.0,3.552713678800501e-15,0.0,150.0,150.0
12995000000.0,4317,12995000000,panda_K,-0.1518154225477266,5.004610867685838,-7.299823766496392,0.4854733085347377,0.595977873744857,0.4382734894952378,0.005663045379321,-0.4481510140360086,0.1479103169688214,0.0959374913525333,0.3689024863985897,0.0030856437271613,0.5105322342367122,-0.2121564092848986,0.5345206980065217,0.9982095583484474,-0.0325162465566372,0.0499503620890532,0.004531285447883,0.050664761461742,-0.4514288723440586,0.1491325729259506,-0.0,-0.0,-0.0,0,150.0,8.881784197001252e-15,0.0,8.881784197001252e-15,150.0,-7.105427357601002e-15,0.0,0.0,150.00000000000003,150.0
12998000000.0,4318,12998000000,panda_K,0.302758814183412,3.778431064208673,-6.931170803315212,0.6351778019429538,0.6122191469769572,0.3104274509431088,0.0051740605902442,-0.4476502514185299,0.1385243596600772,0.074905170761266,0.3709425951561829,-0.0002734363228333,0.5105531636586249,-0.2134999898492365,0.5349460706548675,0.9982377365169814,-0.0325186962571413,0.0493919662948783,0.0044259847726006,0.0561477427172179,-0.4483912300682615,0.1384957795307403,-0.0,-0.0,-0.0,0,149.99999999999994,-2.131628207280301e-14,2.8421709430404014e-14,-1.7763568394002505e-14,150.00000000000006,7.105427357601003e-14,3.5527136788005016e-14,7.105427357601003e-14,150.0,150.0
13001000000.0,4319,13001000000,panda_K,-0.2081223041512931,4.450484183923465,-9.336400497921767,0.5185339811849826,0.9162260954921758,0.3276933781077354,0.0067064513745086,-0.4455837511986646,0.1377721337678959,0.0748486706764912,0.3509004216700856,0.0014048340789516,0.5105736058841363,-0.2148424713456182,0.5353709419184628,0.9982644264158644,-0.0325210758936824,0.0488564710828542,0.0043312465495189,0.0561477427172179,-0.4483912300682615,0.1384957795307403,-0.0,-0.0,-0.0,0,149.99999999999997,-1.0658141036401504e-14,0.0,-1.0658141036401504e-14,150.0,-2.131628207280301e-14,0.0,-2.131628207280301e-14,149.99999999999997,150.0
13004000000.0,4320,13004000000,panda_K,-0.2529451619957519,3.642067156808843,-8.33654575264772,0.6285510920766116,1.0092482156292484,0.2764232844062119,0.0101081809046723,-0.4435200573733776,0.1319974122643761,0.075817410063965,0.3431230776733882,0.0030789951116863,0.5106040058209391,-0.2161791208327008,0.5357819545907793,0.9982899310569416,-0.0325226424874717,0.0483403193254624,0.0042313935365053,0.0561477427172179,-0.4483912300682615,0.1384957795307403,-0.0,-0.0,-0.0,0,149.99999999999997,-3.552713678800501e-15,-2.131628207280301e-14,0.0,150.0,0.0,-1.4210854715202004e-14,7.105427357601002e-15,149.99999999999997,150.0
13007000000.0,4321,13007000000,panda_K,0.0695646550366912,3.4115346569091094,-7.371873227637576,0.643897463434305,0.8522135097366093,0.2541149528320177,0.0109496288266414,-0.4424149062920908,0.1288561859548552,0.0682740562028395,0.3347558600674765,0.0029599553773262,0.5106384735351955,-0.2175128851966827,0.5361798761243208,0.9983146202117732,-0.0325245616379538,0.0478343929330754,0.0041403746022964,0.0600996596321211,-0.4459682763343108,0.1305304719942107,-0.0,-0.0,-0.0,0,149.99999999999991,-9.237055564881302e-14,-1.4210854715202006e-13,-9.237055564881302e-14,149.99999999999994,-5.684341886080803e-14,-1.3500311979441906e-13,-5.684341886080803e-14,150.00000000000017,150.0
13010000000.0,4322,13010000000,panda_K,0.1934895829218927,3.1481866643531307,-6.964466656183546,0.610339410250717,0.8168392786144185,0.2321333118462249,0.0117091951013799,-0.4413836621195993,0.1270147496843117,0.0595734089920073,0.324847668328536,0.0027057403358121,0.5106748402351747,-0.2188434778995413,0.53657190194901,0.9983382637164238,-0.0325263991393571,0.0473439099378294,0.0040618515001393,0.0600996596321211,-0.4459682763343108,0.1305304719942107,-0.0,-0.0,-0.0,0,150.00000000000003,7.105427357601002e-15,-7.105427357601002e-15,3.552713678800501e-15,150.00000000000003,2.8421709430404014e-14,0.0,4.263256414560601e-14,149.99999999999997,150.0
13013000000.0,4323,13013000000,panda_K,-0.4112889033878647,3.298613865775547,-7.932216653322386,0.5393213631205784,0.9573710932259591,0.2500235210628689,0.0138077111050571,-0.4395632304577659,0.1227706708378982,0.0571458697571495,0.3159088283477603,0.0025858430785217,0.5107167431075738,-0.220169205766287,0.5369529607106363,0.9983609786282824,-0.032528259384153,0.0468674544600773,0.0039887708638418,0.0600996596321211,-0.4459682763343108,0.1305304719942107,-0.0,-0.0,-0.0,0,150.0,-1.0658141036401504e-14,-1.6875389974302383e-14,-1.0658141036401504e-14,150.00000000000003,-1.4210854715202004e-14,-1.8651746813702633e-14,-1.4210854715202004e-14,150.0,150.0
13016000000.0,4324,13016000000,panda_K,-0.1523494768241607,3.007502664956574,-7.290485398423127,0.547783555265177,0.8919255879707152,0.2251728348588847,0.0148369655909743,-0.438373525293087,0.1203371927154996,0.0516147517577687,0.3058662489853505,0.0028446341043432,0.5107621984730937,-0.2214911179380348,0.5373252743548126,0.9983827591092338,-0.0325297981315813,0.0464057061197352,0.0039228654040155,0.0639132130068668,-0.4434204539627856,0.1225828316459174,-0.0,-0.0,-0.0,0,150.00000000000009,2.131628207280301e-14,-2.753353101070388e-14,2.4868995751603507e-14,150.00000000000003,-2.8421709430404014e-14,-1.3322676295501878e-14,-2.8421709430404014e-14,149.9999999999999,150.0
13019000000.0,4325,13019000000,panda_K,0.0692026036014839,2.809368268214633,-6.720710355316152,0.5385498537113206,0.831689290455296,0.2072240886228411,0.015824577369966,-0.437627991503389,0.1176933439937926,0.0453733534158871,0.2976763262785669,0.00272030672047,0.5108105380478509,-0.2228104353493109,0.5376900603800994,0.9984036655368153,-0.0325311116031816,0.0459576222959685,0.0038657806084229,0.0639132130068668,-0.4434204539627856,0.1225828316459174,-0.0,-0.0,-0.0,0,150.0,-2.8421709430404014e-14,7.993605777301127e-15,-2.8421709430404014e-14,150.00000000000003,-7.105427357601002e-15,8.881784197001252e-16,-7.105427357601002e-15,149.99999999999997,150.0
13022000000.0,4326,13022000000,panda_K,-0.7543865256378718,3.295167614640458,-7.913250448158526,0.4090895429745503,0.9852684355663722,0.2508452977419954,0.0172556536886088,-0.4366182567839492,0.1141866675723236,0.0419046635191728,0.2899848069676896,0.0024561054285194,0.5108621678894911,-0.2241275029441848,0.5380458005420383,0.9984238095996144,-0.0325324639679328,0.045521084547339,0.0038165377613049,0.0639132130068668,-0.4434204539627856,0.1225828316459174,-0.0,-0.0,-0.0,0,150.0,5.329070518200752e-14,8.881784197001252e-15,5.684341886080803e-14,150.0,-3.5527136788005016e-14,8.881784197001252e-15,-3.5527136788005016e-14,150.0,150.0
13025000000.0,4327,13025000000,panda_K,-0.323558940456056,2.868036502763635,-7.045897149363711,0.478308145128608,0.8889260702997456,0.217139517801201,0.0185016711340145,-0.4351013251894446,0.1112751928914106,0.0391097339029948,0.2806128099910355,0.0027205551629655,0.5109184287560697,-0.2254398263779505,0.5383909899032202,0.9984431537000668,-0.03253355788346,0.0450979902801341,0.0037692969553343,0.0639132130068668,-0.4434204539627856,0.1225828316459174,-0.0,-0.0,-0.0,0,150.00000000000006,7.105427357601002e-15,-1.2434497875801752e-14,3.552713678800501e-15,150.00000000000003,7.105427357601002e-15,-5.3290705182007506e-15,7.105427357601002e-15,150.0,150.0
13028000000.0,4328,13028000000,panda_K,-0.1192772328461775,2.606147468916112,-6.576353274727032,0.4821942613974516,0.8541780758401011,0.1931076942338133,0.0193966054969708,-0.4341105499870941,0.1091148383015521,0.0340325370339081,0.2717819876883361,0.0028339393346978,0.5109773133274095,-0.2267489185861521,0.5387296348629605,0.9984616591475676,-0.0325343050739484,0.0446892787397455,0.0037285999053435,0.0688150293315575,-0.4398580649030344,0.1120154901907734,-0.0,-0.0,-0.0,0,150.00000000000003,7.105427357601002e-15,1.7763568394002505e-15,7.105427357601002e-15,150.0,-7.105427357601002e-15,1.7763568394002505e-15,-7.105427357601002e-15,150.0,150.0
13031000000.0,4329,13031000000,panda_K,0.1091800301351632,2.453150696340192,-5.9957189706332095,0.472214610911772,0.779045626915197,0.1785565889776798,0.0202865401341406,-0.433497726959258,0.1064351208356087,0.0281966312275952,0.2653083968923984,0.0026269201799442,0.5110388855802382,-0.2280559136916419,0.5390606212801989,0.9984794819978308,-0.0325349894250081,0.044291495162201,0.0036961919070328,0.0688150293315575,-0.4398580649030344,0.1120154901907734,-0.0,-0.0,-0.0,0,150.0,0.0,1.7763568394002505e-15,7.105427357601002e-15,150.0,7.105427357601002e-15,8.881784197001252e-15,7.105427357601002e-15,150.00000000000003,150.0
13034000000.0,4330,13034000000,panda_K,-0.7805037422834696,2.821716036582304,-7.460185616627926,0.3992013960057238,0.989816797838332,0.2154617607891174,0.0222926932056482,-0.4312731157972627,0.1021540491575682,0.0303105141670307,0.2568666236593938,0.0028313266395268,0.5111058769620342,-0.2293575930279302,0.5393794945006027,0.9984966418798188,-0.0325355843444293,0.0439053028792652,0.0036628091703971,0.0688150293315575,-0.4398580649030344,0.1120154901907734,-0.0,-0.0,-0.0,0,150.0,-1.0658141036401504e-14,1.1546319456101628e-14,-7.105427357601002e-15,150.0,1.4210854715202004e-14,1.1546319456101628e-14,7.105427357601002e-15,150.0,150.0
13037000000.0,4331,13037000000,panda_K,-0.5629371629281734,2.4887432674689016,-6.971601951702106,0.425727152160043,0.9547344475967996,0.1894552137012577,0.0231552105384698,-0.429905382034237,0.1002774472416303,0.0269433355180963,0.2469570974805329,0.0032943920654046,0.5111757815667523,-0.2306546798233638,0.5396912699350135,0.9985130147757824,-0.0325357251233286,0.0435337882594829,0.0036325032451335,0.0723527255839077,-0.4370657136084665,0.1041177641123263,-0.0,-0.0,-0.0,0,149.99999999999997,3.552713678800501e-15,-2.664535259100376e-15,0.0,150.0,0.0,4.440892098500626e-15,7.105427357601002e-15,150.00000000000003,150.0
13040000000.0,4332,13040000000,panda_K,-0.3300601449670766,2.2877904102185784,-6.432168782630337,0.4248567469843544,0.8955862287528097,0.1721076443227958,0.0241070017478682,-0.4291738414011374,0.0975888286129162,0.0219844754458776,0.2405568892874086,0.0031744410410197,0.5112484329573375,-0.23194899965831,0.5399959012367679,0.9985287319687288,-0.0325356393809868,0.0431738325815022,0.0036088321344545,0.0723527255839077,-0.4370657136084665,0.1041177641123263,-0.0,-0.0,-0.0,0,150.0,1.0658141036401504e-14,4.440892098500626e-15,1.4210854715202004e-14,150.0,7.105427357601002e-15,7.993605777301127e-15,7.105427357601002e-15,150.0,150.0
13043000000.0,4333,13043000000,panda_K,-0.9041280524420182,2.54422240910178,-7.309777551577183,0.372131730145803,1.0229758842099257,0.1971228455606698,0.0258032920180669,-0.4273234274672035,0.0934756225104706,0.022787844475751,0.2336736605392353,0.0033008462913646,0.5113258534201457,-0.2332387266989595,0.5402887677906834,0.9985439011413124,-0.0325354454174915,0.0428236655561095,0.0035855041047941,0.0723527255839077,-0.4370657136084665,0.1041177641123263,-0.0,-0.0,-0.0,0,150.0,3.552713678800501e-15,1.2434497875801752e-14,3.552713678800501e-15,149.99999999999997,7.105427357601002e-15,-8.881784197001252e-16,7.105427357601002e-15,150.0,150.0
13046000000.0,4334,13046000000,panda_K,-0.6886424187412651,2.2632827417514205,-6.793041721048392,0.3936645252730173,0.9717472414379236,0.1746499840899494,0.0265852861805743,-0.4261393952611005,0.0914310077756651,0.0192224197992,0.2251796645194426,0.0036025541320666,0.5114058943980316,-0.2345244988671835,0.5405741518420109,0.9985584152333128,-0.0325349177031608,0.0424859363157384,0.0035658938352244,0.0757682781899997,-0.4341729676466235,0.0962509584675641,-0.0,-0.0,-0.0,0,150.00000000000009,-7.105427357601002e-15,-1.1546319456101628e-13,-7.105427357601002e-15,149.99999999999997,-4.263256414560601e-14,-1.1457501614131618e-13,-4.263256414560601e-14,149.9999999999999,150.0
13049000000.0,4335,13049000000,panda_K,-0.4659344169591288,2.084567854965523,-6.264957281520117,0.3910873218016434,0.9098766099628,0.1588309083562326,0.0274518073559826,-0.425455264914805,0.0888336096337653,0.0143696194867879,0.2193427044978948,0.0034715526864348,0.511488422204952,-0.2358077569794713,0.540852428794105,0.9985723591578266,-0.0325342187119846,0.0421585698082147,0.0035528886199591,0.0757682781899997,-0.4341729676466235,0.0962509584675641,-0.0,-0.0,-0.0,0,150.0,2.8421709430404014e-14,5.3290705182007506e-15,2.8421709430404014e-14,150.0,1.4210854715202004e-14,6.217248937900877e-15,7.105427357601002e-15,150.0,150.0
13052000000.0,4336,13052000000,panda_K,-1.2472306714056312,2.6084091693482168,-7.425389254649809,0.2547404471947757,1.0716710229125983,0.203962732534075,0.0286488749413265,-0.4244701112797321,0.0854541125878632,0.0122484160520635,0.2139526615649291,0.0030804034846577,0.5115738022361226,-0.2370887310688806,0.5411219264497472,0.9985858337109004,-0.0325335605566543,0.0418393005340701,0.0035458380705176,0.0757682781899997,-0.4341729676466235,0.0962509584675641,-0.0,-0.0,-0.0,0,150.0,1.4210854715202004e-14,1.7763568394002505e-15,2.131628207280301e-14,150.00000000000003,-3.552713678800501e-15,1.6875389974302383e-14,-1.4210854715202004e-14,150.0,150.0
13055000000.0,4337,13055000000,panda_K,-0.8435710049896228,2.20022790040086,-6.628879231153586,0.3354845800245583,0.969294311661678,0.1734043336263502,0.0297130438450013,-0.4228147998504297,0.082727469069513,0.0111815771843449,0.2066427719212833,0.0036092922113918,0.5116630680394091,-0.2383647485996302,0.5413814241463161,0.9985987970919646,-0.0325326132655417,0.0415301277184404,0.0035383470864686,0.0757682781899997,-0.4341729676466235,0.0962509584675641,-0.0,-0.0,-0.0,0,149.99999999999991,7.105427357601003e-14,-4.085620730620576e-14,7.815970093361102e-14,150.00000000000003,-3.1974423109204515e-14,-2.5757174171303632e-14,-3.5527136788005016e-14,150.00000000000006,150.0
13058000000.0,4338,13058000000,panda_K,-0.6320926628626904,1.914610018843785,-6.2039309398202365,0.3487668240785728,0.9337484623646478,0.1461952059943357,0.0304831895249877,-0.4218413482342769,0.080674950973829,0.0074612696480033,0.1997878251795586,0.0036079329062843,0.5117545800822192,-0.2396373436535686,0.541634771982505,0.998611192776508,-0.0325313337546268,0.0412322597645239,0.0035353399668608,0.0801596347818872,-0.4301775005468534,0.0858087136198275,-0.0,-0.0,-0.0,0,149.99999999999997,-3.552713678800501e-15,1.5987211554602254e-14,3.552713678800501e-15,150.00000000000003,1.0658141036401504e-14,1.6875389974302383e-14,7.105427357601002e-15,150.0,150.0
13061000000.0,4339,13061000000,panda_K,-0.4042023954154812,1.7796685351470851,-5.660343439596166,0.345843187436214,0.858996625905941,0.1331288922094305,0.0312557541615241,-0.4212530492725225,0.0781094217486906,0.0029702073955907,0.1950757000592154,0.0034809507646244,0.5118484154675942,-0.2409079316893817,0.5418807825124776,0.9986231450494968,-0.0325300311317133,0.0409425056283825,0.0035386957718788,0.0801596347818872,-0.4301775005468534,0.0858087136198275,-0.0,-0.0,-0.0,0,150.00000000000003,7.105427357601002e-15,1.2434497875801752e-14,1.0658141036401504e-14,150.0,0.0,9.769962616701378e-15,-3.552713678800501e-15,149.99999999999997,150.0
13064000000.0,4340,13064000000,panda_K,-1.263333307855483,2.20990048885435,-7.09098355722667,0.2697815758202808,1.0760595890428637,0.1742914217470668,0.032997976671014,-0.4188935339920597,0.0739565961247636,0.006981799542029,0.1888594894796173,0.003842059156685,0.5119469244738866,-0.2421730097023324,0.5421150747093363,0.998634690237823,-0.0325285536656026,0.0406611227569038,0.0035385923237289,0.0801596347818872,-0.4301775005468534,0.0858087136198275,-0.0,-0.0,-0.0,0,150.00000000000006,-1.1723955140041653e-13,4.1744385725905886e-14,-1.1723955140041653e-13,149.99999999999994,-3.552713678800501e-15,3.996802888650564e-14,-3.552713678800501e-15,150.0,150.0
13067000000.0,4341,13067000000,panda_K,-1.0543163131038542,1.8835141475439323,-6.644013180204568,0.3062494571923938,1.0355331802497934,0.1501780068461876,0.0337240505898957,-0.4175333785274018,0.0721576482090677,0.0050010183920199,0.1808704229194583,0.0042941426649815,0.5120477540870633,-0.2434333157522074,0.5423428707493383,0.9986456848814804,-0.0325266976624169,0.0403916109283889,0.0035394439582361,0.0833270602848319,-0.4270786576392384,0.0780176036702519,-0.0,-0.0,-0.0,0,150.0,1.4210854715202004e-14,-6.217248937900877e-15,1.4210854715202004e-14,149.99999999999997,-3.5527136788005016e-14,-7.993605777301127e-15,-3.1974423109204515e-14,150.00000000000003,150.0
13070000000.0,4342,13070000000,panda_K,-0.8220410550832651,1.6972465484694184,-6.1362335270007575,0.3130574838070084,0.9746973341156462,0.1341055206458818,0.0345627191945944,-0.4168278446332348,0.0695606313991193,0.0012361505173592,0.1761607918766795,0.0042181966572316,0.5121512849460682,-0.244691000164846,0.542562922913396,0.9986562701267876,-0.0325246503968841,0.0401302203969772,0.0035449336803542,0.0833270602848319,-0.4270786576392384,0.0780176036702519,-0.0,-0.0,-0.0,0,150.00000000000003,1.0658141036401504e-14,8.881784197001252e-16,1.0658141036401504e-14,150.0,7.105427357601002e-15,8.881784197001252e-16,3.552713678800501e-15,150.0,150.0
13073000000.0,4343,13073000000,panda_K,-1.4680970290484574,2.1701024160486933,-7.084112149586247,0.2203113327541991,1.1156298075276314,0.1797917132156978,0.0359974999828635,-0.4151473308896377,0.0657738296783537,0.002510993819002,0.1715559257483473,0.0046688613731603,0.5122579680320064,-0.2459452850731549,0.5427735669100645,0.9986665037603142,-0.0325224846662252,0.0398758513046396,0.0035522714834711,0.0833270602848319,-0.4270786576392384,0.0780176036702519,-0.0,-0.0,-0.0,0,150.0,-3.907985046680551e-14,2.042810365310288e-14,-4.263256414560601e-14,150.00000000000003,-2.8421709430404014e-14,2.042810365310288e-14,-2.131628207280301e-14,149.99999999999997,150.0
13076000000.0,4344,13076000000,panda_K,-1.175040930567271,1.7917655298943038,-6.5049099093591485,0.2773261047137445,1.0418555691584417,0.147302527597261,0.0366639906891813,-0.4138796011982764,0.0636304610415506,0.0006524317496156,0.1649645189057418,0.0046962333726614,0.5123675513847787,-0.2471948074342479,0.5429755088626409,0.9986763230756968,-0.032520142049896,0.0396304629474315,0.0035592679222425,0.0863862180253561,-0.4238943202221205,0.0702652103813913,-0.0,-0.0,-0.0,0,149.99999999999994,3.5527136788005016e-14,2.042810365310288e-14,2.8421709430404014e-14,150.00000000000006,-1.4210854715202004e-14,1.6875389974302383e-14,-1.0658141036401504e-14,150.0,150.0
13079000000.0,4345,13079000000,panda_K,-0.9631313793043432,1.5800801963999176,-6.060665378566371,0.286742348361128,0.9939116171002492,0.1282369002060666,0.0374064897001753,-0.4131068019078885,0.0613247745834557,-0.0028838054328896,0.1600893203247168,0.0046447221468118,0.512479229777476,-0.2484414612756671,0.5431711515452489,0.9986857251065284,-0.0325175345149259,0.0393939481190186,0.0035705969436949,0.0863862180253561,-0.4238943202221205,0.0702652103813913,-0.0,-0.0,-0.0,0,150.00000000000003,2.4868995751603507e-14,6.217248937900877e-15,2.4868995751603507e-14,150.00000000000006,-3.907985046680551e-14,6.217248937900877e-15,-3.907985046680551e-14,149.99999999999994,150.0
13082000000.0,4346,13082000000,panda_K,-1.7169645618979832,2.173680906718576,-7.18952040896621,0.142900880400358,1.167321939814563,0.1808558971707109,0.0384770409077431,-0.4121124523374601,0.0579854454007596,-0.0037869674493622,0.1564180017181573,0.0044362546750917,0.5125934360574671,-0.2496858911814413,0.5433583977797899,0.9986948199812746,-0.0325150065476649,0.0391633755423004,0.0035861960641532,0.0863862180253561,-0.4238943202221205,0.0702652103813913,-0.0,-0.0,-0.0,0,150.00000000000017,-3.1974423109204515e-14,-3.774758283725532e-13,-3.5527136788005016e-14,150.0,-8.171241461241152e-14,-3.774758283725532e-13,-8.526512829121202e-14,149.99999999999991,150.0
13085000000.0,4347,13085000000,panda_K,-1.3055201821109987,1.736531642452754,-6.420625957529902,0.2393484909005556,1.05422538310276,0.1455800559503527,0.0394182161796234,-0.4104051846016244,0.0553067908781002,-0.0036577232408838,0.1508821043810296,0.0048681506148156,0.5127111445285437,-0.2509250608870099,0.5435357361003001,0.9987036003753316,-0.0325120737868404,0.0389400476875395,0.0035994772996751,0.0903129351997423,-0.4195282716264821,0.0599893036615414,-0.0,-0.0,-0.0,0,150.00000000000003,-1.7763568394002505e-14,2.664535259100376e-15,-2.131628207280301e-14,150.0,3.552713678800501e-15,2.664535259100376e-15,3.552713678800501e-15,149.99999999999997,150.0
13088000000.0,4348,13088000000,panda_K,-1.1092001642552929,1.494008687014652,-6.024403542676117,0.2574380849454613,1.0158339013679534,0.1244282689603464,0.0400970894891428,-0.4094289706024883,0.0533177862565433,-0.0063673817228255,0.1454873937963213,0.0050555709751154,0.5128307145924039,-0.252160944886553,0.5437071057259016,0.9987119811455368,-0.0325089432288106,0.0387256131819929,0.003615813401542,0.0903129351997423,-0.4195282716264821,0.0599893036615414,-0.0,-0.0,-0.0,0,150.00000000000014,-2.7355895326763857e-13,7.727152251391091e-14,-2.771116669464391e-13,149.99999999999994,9.592326932761353e-14,7.016609515630989e-14,9.237055564881302e-14,149.99999999999994,150.0
13091000000.0,4349,13091000000,panda_K,-1.655800498926005,2.5262181980291643,-7.571552492080004,0.0839774952924768,1.1945985042243772,0.2062241075038413,0.0415846332198019,-0.4082571674220208,0.0500881592158212,-0.0056785521344834,0.1412073081469321,0.0047906428280833,0.5129531561818591,-0.2533942546361205,0.5438706271784627,0.998720054210541,-0.0325059498702133,0.0385175613484007,0.003635093656635,0.0903129351997423,-0.4195282716264821,0.0599893036615414,-0.0,-0.0,-0.0,0,150.0,-1.1723955140041653e-13,-2.042810365310288e-14,-1.1723955140041653e-13,150.0,4.618527782440651e-14,-3.4638958368304884e-14,5.329070518200752e-14,150.00000000000003,150.0
13094000000.0,4350,13094000000,panda_K,-1.672829597329254,1.7906680203741987,-6.720446605520224,0.2014294479918323,1.1096782061301749,0.1591895924791581,0.0424617986042463,-0.4062723326817358,0.0467044104079016,-0.004402409249057,0.1373532138234877,0.0051745474357401,0.513079914434504,-0.2546208606348137,0.5440215289077562,0.9987279398630506,-0.0325024096844701,0.0383142036612592,0.00364927362502,0.0903129351997423,-0.4195282716264821,0.0599893036615414,-0.0,-0.0,-0.0,0,150.00000000000003,-1.4210854715202004e-14,-2.042810365310288e-14,-1.4210854715202004e-14,150.00000000000006,4.973799150320701e-14,-6.217248937900877e-15,4.973799150320701e-14,150.0,150.0
13097000000.0,4351,13097000000,panda_K,-1.52454491026256,1.4820441693127433,-6.430590445816943,0.2344511571070244,1.0979640500530088,0.1325777145085648,0.0429914154717828,-0.4050244761016069,0.045178537171457,-0.00599551789615,0.1305520997420934,0.0056110890908448,0.5132078770271434,-0.2558434999732251,0.5441673961893598,0.9987353916805034,-0.0324985666408223,0.0381212625613226,0.0036646707448602,0.0931328285594841,-0.416158726727617,0.0523340522086122,-0.0,-0.0,-0.0,0,150.0,-3.5527136788005016e-14,-2.042810365310288e-14,-3.1974423109204515e-14,150.0,-5.684341886080803e-14,-2.042810365310288e-14,-5.329070518200752e-14,150.00000000000003,150.0
13100000000.0,4352,13100000000,panda_K,-1.279021509221765,1.3392808262178073,-5.914257491147792,0.244800571728607,1.0302946806053763,0.1189008533829078,0.0437955166831796,-0.4044654534819089,0.042467572650101,-0.0091601086655159,0.1275982655553753,0.0055133987338705,0.513338068646509,-0.2570639610371594,0.54430622178712,0.998742553266482,-0.0324946658766064,0.0379346230615368,0.0036841903643106,0.0931328285594841,-0.416158726727617,0.0523340522086122,-0.0,-0.0,-0.0,0,150.0,-5.329070518200752e-14,2.220446049250313e-14,-5.684341886080803e-14,150.0,-2.131628207280301e-14,2.220446049250313e-14,-1.4210854715202004e-14,150.00000000000003,150.0
13103000000.0,4353,13103000000,panda_K,-1.90026231963779,1.8797153576247012,-6.807078142643101,0.1456330332442972,1.1691288423554924,0.1696427989793407,0.0450432615824248,-0.4027787430302537,0.0387722487213151,-0.0070448248196515,0.1245538027998884,0.0060388619924947,0.5134712102394893,-0.258281285239601,0.5444350822807109,0.9987495276067726,-0.0324906682439376,0.0377520117876685,0.0037044690253837,0.0931328285594841,-0.416158726727617,0.0523340522086122,-0.0,-0.0,-0.0,0,149.99999999999997,0.0,1.4210854715202004e-14,0.0,150.0,-1.4210854715202004e-14,-4.440892098500626e-16,-1.0658141036401504e-14,150.0,150.0
13106000000.0,4354,13106000000,panda_K,-1.6162089604591696,1.4974744771943724,-6.278350935057429,0.2099108952077265,1.0938945418402215,0.137091008100696,0.045597940259579,-0.4014964336296899,0.0367515652708725,-0.0082570787395123,0.1193836428418417,0.0060153877416925,0.513606783485483,-0.2594937039573229,0.544555711008022,0.998756223392824,-0.0324865096476419,0.0375761859428878,0.0037233155701875,0.0958586811078116,-0.4127178100358969,0.044723684203697,-0.0,-0.0,-0.0,0,150.0,3.552713678800501e-15,-1.4210854715202004e-14,3.552713678800501e-15,150.0,1.4210854715202004e-14,-1.4654943925052066e-14,1.4210854715202004e-14,150.0,150.0
13109000000.0,4355,13109000000,panda_K,-1.400406384646357,1.2944195274450276,-5.855416679613586,0.2235086433198547,1.0434280381174577,0.1188083520559172,0.0462874780387181,-0.400748224921248,0.0344885502295774,-0.011237497076135,0.1158963078555396,0.0059503476543326,0.5137442662526708,-0.2607032957978875,0.5446702414948338,0.9987626281849408,-0.0324821462724298,0.0374071185985669,0.0037456772497527,0.0958586811078116,-0.4127178100358969,0.044723684203697,-0.0,-0.0,-0.0,0,149.99999999999997,0.0,-7.105427357601002e-15,0.0,150.0,0.0,-7.549516567451064e-15,3.552713678800501e-15,150.0,150.0
