%time,field.position.x,field.position.y,field.position.z,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w
120767000000,0.5893428937407341,-0.09551137138859693,0.18275110158044114,0.7071093001185718,0.7070971296535842,0.0004914440890201782,-0.0005054476073162397
120770000000,0.5893428963946025,-0.09551136735491561,0.182751105532382,0.7071092999884443,0.7070971297817173,0.00049144652539991,-0.0005054480283628795
120773000000,0.5893428990722919,-0.0955113632644425,0.18275110953177204,0.70710929985245,0.7070971299158951,0.0004914487436530172,-0.0005054484122360686
120777000000,0.5893429017725074,-0.0955113591206653,0.18275111357254492,0.7071092997121462,0.7070971300545491,0.0004914507596392883,-0.0005054487599357541
120783000000,0.5893429044880918,-0.09551135493227159,0.18275111764970883,0.7071092995670796,0.707097130198129,0.000491452572736416,-0.0005054490765639363
120783000000,0.5893450917680674,-0.09550989169735186,0.1827557200219748,0.7071104360524852,0.7070959896292218,0.0004961613253655344,-0.0005065607883580308
120787000000,0.5893450945178195,-0.09550988741413038,0.1827557241701121,0.7071104359032748,0.7070959897772823,0.0004961627133755576,-0.0005065610345830508
120787000000,0.5893442903983753,-0.09550769134033293,0.18275043583151318,0.7071093607899567,0.7070970658163065,0.000494035253117235,-0.0005073471564284522
120787000000,0.5893429210914153,-0.09551132552385015,0.18275114516833618,0.7071092983197751,0.7070971314398854,0.0004914554987601484,-0.0005054539894027089
120787000000,0.5893442906025116,-0.09550768424179688,0.18275044124774653,0.707109360130448,0.7070970664767395,0.0004940269334955722,-0.0005073539672560608
120808000000,0.5893442890370847,-0.09550768118906401,0.1827504428261552,0.7071093598498579,0.7070970667588494,0.0004940194446372487,-0.000507359140562756
120809000000,0.5893442887859812,-0.09550767990670991,0.18275044515698413,0.7071093593457971,0.7070970672687211,0.0004940110864165824,-0.0005073591790760194
120811000000,0.5893442890499834,-0.09550768023986864,0.18275044722843514,0.7071093589181107,0.7070970677050287,0.000494001784141867,-0.0005073562203814814
120815000000,0.5893442895393294,-0.09550768150388433,0.18275044978660038,0.7071093585964401,0.7070970680362653,0.0004939929319376154,-0.0005073515065886384
120818000000,0.5893442902465664,-0.09550768330213963,0.1827504529616818,0.7071093583497046,0.7070970682926139,0.0004939846358349663,-0.0005073461851469274
120823000000,0.5893442909523392,-0.09550768547026627,0.18275045618452518,0.7071093581760314,0.7070970684756478,0.0004939764984229849,-0.0005073410618574643
120823000000,0.5893429215632063,-0.09551132795606154,0.18275116612114573,0.7071092959948623,0.7070971338215545,0.0004913905715574058,-0.0005054377088633365
120829000000,0.5893451059947823,-0.09550987408052466,0.18275576788180198,0.7071104326577904,0.7070959930882491,0.0004960877714656601,-0.0005065430316190528
120831000000,0.589345106537868,-0.09550987706030821,0.18275577171133484,0.707110432702647,0.7070959930509575,0.0004960811767721353,-0.0005065389302050943
120837000000,0.5893451070307661,-0.0955098801858062,0.18275577568199458,0.70711043279012,0.7070959929705265,0.0004960749972816304,-0.0005065351514328099
120838000000,0.5893451074812085,-0.09550988344288606,0.1827557798032825,0.7071104329141843,0.7070959928530053,0.000496069226070483,-0.0005065316690563468
120841000000,0.5893442919844625,-0.09550770416724463,0.18275048037345826,0.7071093589398314,0.7070970677581887,0.0004939313770977804,-0.0005073204062409818
120844000000,0.589344289736163,-0.09550770457401458,0.18275048225010382,0.7071093594109823,0.707097067285692,0.0004939280089861277,-0.0005073255628369687
120848000000,0.5893442881398768,-0.09550770521545923,0.1827504841189654,0.7071093596381789,0.707097067057972,0.0004939250403889698,-0.0005073291828800765
