%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
89019000000,29617,89019000000,panda_K,-0.5866123820203826,-0.3949542234297665,0.30251374421291005,0.0919984317620351,0.0388713303460847,-0.05672903834716939
89022000000,29618,89022000000,panda_K,-0.677703865388606,-0.31598067052550516,0.18433170445024522,0.08475470592220544,0.032476860740449934,-0.048681159220213266
89025000000,29619,89025000000,panda_K,-0.6247160859755744,-0.3684841647415743,0.25478479389670994,0.09073853117376991,0.03666028289695161,-0.053510857872310635
89028000000,29620,89028000000,panda_K,-0.5870142916611164,-0.3996380335812738,0.29629640322899065,0.0920974607382856,0.038452548942823433,-0.056978334269072686
89031000000,29621,89031000000,panda_K,-0.6866880530142955,-0.30796452086152803,0.16211254283412047,0.08103406185926892,0.029020609798480177,-0.049334790582279124
89034000000,29622,89034000000,panda_K,-0.6291094994368982,-0.3674048151265457,0.2507979726120435,0.0907000772769776,0.03318877215178968,-0.053628255079934996
89037000000,29623,89037000000,panda_K,-0.5891623410874774,-0.3992779943978447,0.28418244413206334,0.09157751578357376,0.03787414297860445,-0.05692501022568827
89040000000,29624,89040000000,panda_K,-0.72753778779487,-0.26498595963087657,0.07532439121422281,0.07474600040582478,0.030031470108390797,-0.045743793261619335
89043000000,29625,89043000000,panda_K,-0.6596174444733929,-0.3395982504126368,0.18192441790542274,0.08910280539801546,0.035406574439727466,-0.05092419335214986
89046000000,29626,89046000000,panda_K,-0.6138335379956478,-0.37830995050838145,0.2179200655747852,0.09173963537390786,0.042065790519984166,-0.054765942480860134
89049000000,29627,89049000000,panda_K,-0.5793796869598986,-0.4066184644397111,0.2717827491918948,0.09384540491429469,0.03990988367761869,-0.057771970984722656
89052000000,29628,89052000000,panda_K,-0.6658974904485357,-0.3158959493378107,0.15458271402045504,0.08503296789732415,0.03493364231313229,-0.04927608974347048
89055000000,29629,89055000000,panda_K,-0.6143833236874316,-0.36956728806292394,0.2246196943453258,0.09191052401053248,0.038076027969457124,-0.054092468747722666
89058000000,29630,89058000000,panda_K,-0.5773137667577821,-0.3999911104813371,0.2675796325188962,0.09358107289683543,0.0392678338313337,-0.057443236397658824
89061000000,29631,89061000000,panda_K,-0.6701553967377419,-0.296823570291444,0.13082668395891273,0.08017404984921556,0.0328060916517522,-0.0492724370210314
89064000000,29632,89064000000,panda_K,-0.6153042766661766,-0.35758651067036734,0.2253824622226759,0.09166955477982149,0.034294418865929585,-0.053652200169159066
89067000000,29633,89067000000,panda_K,-0.575348561351898,-0.3901179877552473,0.26395962967714176,0.0936691877485678,0.03803689207515032,-0.056929817304382534
89070000000,29634,89070000000,panda_K,-0.5439727382767576,-0.4141385241959372,0.3177250713834064,0.09530575728375942,0.03503600946013483,-0.0595393070546877
89073000000,29635,89073000000,panda_K,-0.6466268294857535,-0.3097807185778566,0.1563979246123178,0.08855997217706955,0.03415250242660971,-0.050084192282856134
89076000000,29636,89076000000,panda_K,-0.5996047252828882,-0.3544912355724884,0.20380397469430978,0.09334805167404453,0.040069031325908396,-0.053947090693665614
89079000000,29637,89079000000,panda_K,-0.562738138370616,-0.3862467984661188,0.2527489840005677,0.09614959267546994,0.03971297417457975,-0.057276799136741954
89082000000,29638,89082000000,panda_K,-0.628876431918625,-0.31445428591424907,0.15197925637523815,0.09209119950796572,0.0378712079302395,-0.050988588851090935
89085000000,29639,89085000000,panda_K,-0.5869135220170161,-0.35403488846443865,0.20656966673348107,0.09629025970341508,0.04038456289252083,-0.05442717773471565
89088000000,29640,89088000000,panda_K,-0.5526505497975079,-0.3825692244347211,0.25815550785695013,0.09839100970330056,0.03897618833642713,-0.05745548782545699
89091000000,29641,89091000000,panda_K,-0.6394631015508994,-0.2690607478925508,0.12352316855203929,0.08293901177394417,0.03465853422649588,-0.04886442673590531
89094000000,29642,89094000000,panda_K,-0.5878826566325328,-0.3322921231943311,0.21765693471207295,0.09555198393328143,0.03442652197956329,-0.05340677228553188
89097000000,29643,89097000000,panda_K,-0.5487497302171455,-0.36577490447750877,0.25699426760949956,0.09799100779028416,0.03753881341253278,-0.05667486155615173
89100000000,29644,89100000000,panda_K,-0.6672677271805255,-0.20837439166613073,0.0493082117030516,0.07696527395553923,0.036637459699014246,-0.04484234884315909
89103000000,29645,89103000000,panda_K,-0.607270376782443,-0.29099675651341594,0.16091250462092774,0.09538691090402882,0.03634999844313389,-0.050475611883950416
89106000000,29646,89106000000,panda_K,-0.5633331778298126,-0.3325211101747945,0.1992831597461992,0.0994106736973495,0.04132025207749411,-0.0542722518175117
89109000000,29647,89109000000,panda_K,-0.5298981477153167,-0.3619258177920731,0.2588363575341846,0.102412983536521,0.03807837799040252,-0.05725981438892819
89112000000,29648,89112000000,panda_K,-0.6124307947580097,-0.24258122962771644,0.12717157049587083,0.08590266807822391,0.03517600000821519,-0.04844469438378387
89115000000,29649,89115000000,panda_K,-0.5629227807673888,-0.3081898276615239,0.2201410501560676,0.09928939454102036,0.03403202680138122,-0.05314262404225368
89118000000,29650,89118000000,panda_K,-0.5245279359720674,-0.3426109782076296,0.2593878827700874,0.10195199827296261,0.03677916854888304,-0.05641206727903695
89121000000,29651,89121000000,panda_K,-0.6015929133150514,-0.22564082517719078,0.11912915611079276,0.08569720499372756,0.03661495689782264,-0.04802472034715928
89124000000,29652,89124000000,panda_K,-0.5523775594298226,-0.29412386109137656,0.21941071435391274,0.1006723201949499,0.0337527479762303,-0.05282706020029555
89127000000,29653,89127000000,panda_K,-0.5142307844319334,-0.3297166883677173,0.2614435949089358,0.10387900119073878,0.03611828723240135,-0.05609569396734593
89130000000,29654,89130000000,panda_K,-0.6234874983090807,-0.1630510612243503,0.053474440997067274,0.08073230985733161,0.038742626558024094,-0.04406389138118706
89133000000,29655,89133000000,panda_K,-0.56764142849829,-0.24989547415845903,0.16644479539269627,0.10094058698361189,0.03589106396722082,-0.04990529221465002
89136000000,29656,89136000000,panda_K,-0.5251130497939139,-0.29351640676142904,0.20640401512317832,0.10563453873220527,0.039942874397803696,-0.053701381837926054
89139000000,29657,89139000000,panda_K,-0.49261796989780926,-0.3242748702848127,0.26825042520119047,0.10896539895848081,0.03622427160786159,-0.056721622531289755
89142000000,29658,89142000000,panda_K,-0.5505325174323683,-0.24005753045087874,0.16974050844424265,0.10319533285212873,0.03641480052649711,-0.05027773442496466
89145000000,29659,89145000000,panda_K,-0.5117996732799386,-0.2831980592928102,0.22215444308941823,0.10825118605957573,0.03783080033202607,-0.05373096927461216
89148000000,29660,89148000000,panda_K,-0.9828994828023748,0.6828754111784157,-0.5515489799786558,0.019607334882760785,0.064900011347249,0.1295233508105203
89151000000,29661,89151000000,panda_K,-0.4459683738942671,0.16941425301281413,-2.081389845094694,0.018204519638894738,0.4360118417980734,0.060113730310884406
89154000000,29662,89154000000,panda_K,-0.21800325514844995,-0.12250253720704471,-1.6916977394614499,0.07715280834275212,0.3992691112221526,0.042259559846165
89157000000,29663,89157000000,panda_K,-0.2901440737485423,-0.03938494006374369,-1.4650253579435204,0.046212242668930203,0.3400035236779941,0.05087718700076581
89160000000,29664,89160000000,panda_K,-0.28075278079227667,0.008801948204361067,-1.6119911983463038,0.023399190073112978,0.37604138666450865,0.05359725094373915
89163000000,29665,89163000000,panda_K,-0.33561128712978394,0.10226648214595345,-1.7931489133825478,0.027583382789959893,0.3891212596574412,0.060223842663942255
89166000000,29666,89166000000,panda_K,-0.29419303520206114,0.03729554827636356,-1.6618521708384582,0.04520190077532122,0.377227707185647,0.05621657351276313
89169000000,29667,89169000000,panda_K,-0.2686507158881972,0.012359919969696972,-1.600292857815595,0.046117316255802156,0.37353090728506766,0.05416520689971545
89172000000,29668,89172000000,panda_K,-0.3242892391768956,0.10711302149814438,-1.7229268652273078,0.03601569546041906,0.3783570976886862,0.06110244744520252
89175000000,29669,89175000000,panda_K,-0.2893932434223916,0.06701042342178717,-1.6699935562038082,0.04086991834952211,0.3782525350480134,0.058377349570659334
89178000000,29670,89178000000,panda_K,-0.259374863120644,0.03735267808112963,-1.6046974554435616,0.04449437103591941,0.3741423680988697,0.05586100332668544
89181000000,29671,89181000000,panda_K,-0.32712972167886106,0.1712555341380333,-1.7317800336733868,0.024828424941833373,0.376867120035398,0.06510476170811072
89184000000,29672,89184000000,panda_K,-0.2872845110342188,0.1015333852777236,-1.637961730158688,0.04046316306667619,0.3714372621782543,0.060424546564896986
89187000000,29673,89187000000,panda_K,-0.25337577807580963,0.06641518751234801,-1.5953975251431947,0.043518524241177914,0.372551904741835,0.0576864174796487
89190000000,29674,89190000000,panda_K,-0.22642782606673495,0.040548943130470284,-1.5317602062825149,0.04586038542926044,0.3676140487064573,0.05537253758475999
89193000000,29675,89193000000,panda_K,-0.30488680803267443,0.17368053553851642,-1.6866170950968553,0.03575232992935731,0.37222700368414,0.0650013612540642
89196000000,29676,89196000000,panda_K,-0.267718500576223,0.12323239821247732,-1.6387791965241685,0.0428611423730625,0.3739464735641208,0.06178135366337337
89199000000,29677,89199000000,panda_K,-0.23605020424636708,0.08783859697248866,-1.5806735919784747,0.046865499224526694,0.3710104834314946,0.05880048952943265
89202000000,29678,89202000000,panda_K,-0.29649710940982277,0.20823860442630518,-1.6894510007749575,0.03373430145689515,0.3736685198803041,0.06766055659490197
89205000000,29679,89205000000,panda_K,-0.2563686908243532,0.14208434891157834,-1.6149992861509237,0.04501529636668705,0.3704953453012592,0.06279908072865717
89208000000,29680,89208000000,panda_K,-0.22490374370263605,0.10629881747419097,-1.5633773165588647,0.04832242965881775,0.36891384894144924,0.0597080112629636
89211000000,29681,89211000000,panda_K,-0.2855617650462497,0.24226957858174125,-1.690121166001764,0.02754702706162771,0.37375641750849503,0.0687110022150205
89214000000,29682,89214000000,panda_K,-0.2486998224128852,0.16797193004458588,-1.5923414119908281,0.04479398005645876,0.36602586806534987,0.0637518579271501
89217000000,29683,89217000000,panda_K,-0.2157327680027694,0.12930801775257225,-1.5487225477792688,0.048576367748970325,0.3666521437352985,0.06083337052382744
89220000000,29684,89220000000,panda_K,0.19577268851526552,0.41185936002653273,-1.6187957927498675,-0.032759622313792584,0.5059478325860429,0.06297234685789832
89223000000,29685,89223000000,panda_K,0.06875167968996247,0.2851278947361121,-1.5014604970080578,0.02881428337359633,0.39767100262106775,0.05550508029086767
89226000000,29686,89226000000,panda_K,0.05457348448160203,0.22217233049340304,-1.4269327139538197,0.050363758539176906,0.36148512149207407,0.055581591085777204
89229000000,29687,89229000000,panda_K,0.05355401002923682,0.1901176303521505,-1.3148644146112258,0.06151300680172736,0.33784647582778893,0.05498447424163236
89232000000,29688,89232000000,panda_K,-0.3571212864999213,0.21858341277254795,-1.5367288774790235,0.07822226740290192,0.2898785206055706,0.0757502172805311
89235000000,29689,89235000000,panda_K,-0.2632983226769819,0.19020137255530023,-1.5089192536918878,0.06541156429004694,0.3368457125437607,0.06842898280045484
89238000000,29690,89238000000,panda_K,-0.20973244776622832,0.16009591813303173,-1.508617238861773,0.05828349192915619,0.3578915374585108,0.06353355133323504
89241000000,29691,89241000000,panda_K,-0.2707956198649625,0.278163338993479,-1.6278374750157085,0.042367028520027356,0.3639827966935901,0.07177918100120834
89244000000,29692,89244000000,panda_K,-0.22788588730938503,0.21310849738750004,-1.5449950591320942,0.05239170040449215,0.3614471547828105,0.0667059060737358
89247000000,29693,89247000000,panda_K,-0.19561688978438463,0.1757871673642752,-1.4936854599183165,0.055355036614012004,0.3611270098859236,0.06339535451303696
89250000000,29694,89250000000,panda_K,-0.16981367144904702,0.14659086891299827,-1.4305927864682202,0.05713554606495794,0.3564361959551647,0.060737624605979285
89253000000,29695,89253000000,panda_K,-0.23661533680985025,0.2870566947349111,-1.580411361572156,0.044789028358696664,0.3634635712806946,0.0699252225060854
89256000000,29696,89256000000,panda_K,-0.20320384814102715,0.23210236383652505,-1.535439313971053,0.052297224823467325,0.36343679340168583,0.06665247035234788
89259000000,29697,89259000000,panda_K,-0.17384748799678898,0.19298144115162372,-1.4761231028379673,0.056681261361035074,0.3595075198245655,0.06351910261731844
89263000000,29698,89262000000,panda_K,-0.22507573031730557,0.3187598489038485,-1.5786377075111544,0.04217778824446493,0.3645239753882741,0.07212483935293718
89263000000,29699,89265000000,panda_K,-0.18887355314728724,0.24665926644238828,-1.5066749352425897,0.05446056543737515,0.35957501833083805,0.06705820940336163
89263000000,29700,89268000000,panda_K,-0.15985621315879903,0.20713205068305302,-1.4557520694176942,0.05803999617788851,0.35720621123652196,0.06382945678535884
89271000000,29701,89271000000,panda_K,-0.20917167081475235,0.3487856083110881,-1.5756832679831294,0.035172845056660074,0.3655408053264993,0.072703916030776
89274000000,29702,89274000000,panda_K,-0.17841151233361313,0.26904026825514143,-1.4811782549593246,0.053728191307547246,0.3552225401063065,0.06746656452102796
89277000000,29703,89277000000,panda_K,-0.14834397660065676,0.2266956174371411,-1.439249801287756,0.0578836446426417,0.3549324668937789,0.06448826234351851
89280000000,29704,89280000000,panda_K,-0.12433801387325578,0.19504366437534687,-1.3766509480549811,0.060559129026606,0.34963411860201227,0.06187811391040574
89283000000,29705,89283000000,panda_K,-0.18592699757809072,0.33761107324049716,-1.5188105250704729,0.04856514896931194,0.3571268334553072,0.07091835130155447
89286000000,29706,89286000000,panda_K,-0.1548278031664284,0.2798825601918008,-1.4745140383900608,0.05693404045130082,0.3563531573567993,0.06768454374836572
89289000000,29707,89289000000,panda_K,0.36163358229536186,0.09704331839096697,-0.6985657950361174,0.050963479345898524,0.35845118624384853,-0.034635243487063316
89292000000,29708,89292000000,panda_K,-1.145750718091422,1.4202098283846953,-1.7700877657837377,-0.09618972617675647,0.21587506225809003,0.11489469301918986
