%time,field.data
364727000000,3.030055723337011e-05
364728000000,9.18315373653633e-06
364729000000,1.4258656299282682e-05
364730000000,3.0305744974039894e-05
364731000000,9.183063621314861e-06
364732000000,1.4255680805047125e-05
364733000000,3.031092741853775e-05
364734000000,9.18297356320268e-06
364735000000,1.4252708311891641e-05
364736000000,3.031610457101367e-05
364737000000,9.182883560838886e-06
364738000000,1.4249738815469634e-05
364739000000,3.032127643676348e-05
364740000000,9.182793611661177e-06
364741000000,1.424677231213671e-05
364742000000,3.0326443019666437e-05
364743000000,9.182703714764467e-06
364744000000,1.4243808797968253e-05
364745000000,3.0331604326108217e-05
364746000000,9.182613867638773e-06
364747000000,1.4240848269100696e-05
364748000000,3.0336760360199305e-05
364749000000,9.182524069584978e-06
364750000000,1.4237890722491227e-05
364751000000,3.0341911127077367e-05
364752000000,9.182434317897064e-06
364753000000,1.4234936152481507e-05
364754000000,3.0347056632464004e-05
364755000000,9.182344611639968e-06
364756000000,1.4231984556869463e-05
364757000000,3.035219687959251e-05
364758000000,9.182254948267468e-06
364759000000,1.4229035930975777e-05
364760000000,3.035733187492414e-05
364761000000,9.182165326961693e-06
364762000000,1.4226090271003523e-05
364763000000,3.0362461623399918e-05
364764000000,9.182075745824675e-06
364765000000,1.4223147573634669e-05
364766000000,3.0367586129530537e-05
364767000000,9.181986202999008e-06
364768000000,1.4220207834395415e-05
364769000000,3.0372705398054248e-05
364770000000,9.181896696416242e-06
364771000000,1.4217271049898905e-05
364772000000,3.0377819433563258e-05
364773000000,9.181807225238207e-06
364774000000,1.4214337215960308e-05
364775000000,3.0382928242798152e-05
364776000000,9.181717787405889e-06
364777000000,1.4211406328841572e-05
364778000000,3.0388031829633484e-05
364779000000,9.181628381601667e-06
364780000000,1.4208478384570828e-05
364781000000,3.0393130198210542e-05
364782000000,9.181539005901628e-06
364783000000,1.4205553379179828e-05
364784000000,3.0398223354168903e-05
364785000000,9.181449657708885e-06
364786000000,1.4202631309934405e-05
364787000000,3.040331130353872e-05
364788000000,9.18136033754781e-06
364789000000,1.4199712171896035e-05
364790000000,3.0408394049743296e-05
364791000000,9.181271041990466e-06
364792000000,1.4196795961580691e-05
364793000000,3.041347159802727e-05
364794000000,9.181181770150844e-06
364795000000,1.4193882675410371e-05
364796000000,3.0418543953994212e-05
364797000000,9.181092520193764e-06
364798000000,1.4190972309058696e-05
364799000000,3.042361112213838e-05
364800000000,9.181003290639268e-06
364801000000,1.4188064858883865e-05
364802000000,3.0428673107782186e-05
364803000000,9.180914079801463e-06
364804000000,1.4185160321538111e-05
364805000000,3.0433729915252976e-05
364806000000,9.180824886389284e-06
364807000000,1.418225869311032e-05
364808000000,3.043878154981906e-05
364809000000,9.180735708472634e-06
364810000000,1.4179359969455005e-05
364811000000,3.044382801586922e-05
364812000000,9.180646544453367e-06
364813000000,1.4176464146731304e-05
364814000000,3.0448869320067233e-05
364815000000,9.180557393205844e-06
364816000000,1.4173571221525834e-05
364817000000,3.0453905465153324e-05
364818000000,9.180468252414011e-06
364819000000,1.4170681190383533e-05
364820000000,3.045893645747215e-05
364821000000,9.180379120678987e-06
364822000000,1.4167794048241786e-05
364823000000,3.046396230073381e-05
364824000000,9.180289997410048e-06
364825000000,1.4164909792632546e-05
364826000000,3.0468983001589213e-05
364827000000,9.180200879913158e-06
364828000000,1.4162028419189117e-05
364829000000,3.0473998563628714e-05
364830000000,9.180111766913235e-06
364831000000,1.4159149924697343e-05
364832000000,3.0479008991633668e-05
364833000000,9.180022657315562e-06
364834000000,1.4156274304392895e-05
364835000000,3.0484014291769812e-05
364836000000,9.179933548898436e-06
364837000000,1.4153401555395477e-05
364838000000,3.0489014467224333e-05
364838000000,9.179844440657027e-06
364840000000,1.4150531673742252e-05
364841000000,3.049400952506966e-05
364842000000,9.179755330873056e-06
364843000000,1.4147664655849e-05
364844000000,3.0498999468596978e-05
364845000000,9.179666218192841e-06
364846000000,1.4144800497839424e-05
364847000000,3.050398430314983e-05
364848000000,9.179577101019172e-06
364849000000,1.4141939195520694e-05
364850000000,3.0508964033606693e-05
364851000000,9.179487977700585e-06
364852000000,1.4139080746233474e-05
364853000000,3.0513938664353592e-05
364853000000,9.179398846786839e-06
364855000000,1.413622514471714e-05
364856000000,3.0518908201402126e-05
364857000000,9.17930970695518e-06
364858000000,1.4133372388712186e-05
364859000000,3.052387264922748e-05
364860000000,9.179220556501407e-06
364861000000,1.4130522473990865e-05
364862000000,3.052883201244975e-05
364863000000,9.179131393509555e-06
364864000000,1.412767539634123e-05
364865000000,3.053378629595015e-05
364866000000,9.179042217886777e-06
364866000000,1.4124831152773065e-05
364868000000,3.0538735505284354e-05
364869000000,9.178953026643809e-06
364869000000,1.4121989739499588e-05
364871000000,3.054367964448671e-05
364872000000,9.178863819527809e-06
364873000000,1.4119151152560701e-05
364874000000,3.054861871810723e-05
364875000000,9.178774593951618e-06
364876000000,1.4116315388335868e-05
364877000000,3.055355273277759e-05
364878000000,9.178685348875844e-06
364879000000,1.4113482442943375e-05
364880000000,3.055848169185415e-05
364881000000,9.178596083459487e-06
364882000000,1.4110652312976066e-05
364883000000,3.056340560047516e-05
364884000000,9.178506795235288e-06
364886000000,1.4107824994914244e-05
364886000000,3.0568324463448584e-05
364887000000,9.178417483306263e-06
364888000000,1.4105000484491317e-05
364889000000,3.0573238286589916e-05
364890000000,9.178328146503249e-06
364891000000,1.4102178778701392e-05
364892000000,3.057814707349778e-05
364893000000,9.178238783008914e-06
364894000000,1.4099359873840936e-05
364895000000,3.058305082987353e-05
364896000000,9.1781493916472e-06
364897000000,1.4096543765562426e-05
364898000000,3.0587949560248015e-05
364899000000,9.178059970465654e-06
364900000000,1.4093730450883868e-05
364901000000,3.0592843269120975e-05
364903000000,9.177970518597359e-06
364903000000,1.4090919925724557e-05
364904000000,3.059773196256191e-05
364905000000,9.177881034562738e-06
364906000000,1.4088112186649464e-05
364907000000,3.060261564440435e-05
364908000000,9.17779151669968e-06
364909000000,1.4085307230150869e-05
364910000000,3.060749431963366e-05
364911000000,9.177701963515969e-06
364912000000,1.4082505052142106e-05
364913000000,3.061236799299779e-05
364914000000,9.177612373979344e-06
364914000000,1.4079705649844951e-05
364916000000,3.061723666946547e-05
364917000000,9.177522747026947e-06
364918000000,1.4076909018323923e-05
364919000000,3.062210035466238e-05
364920000000,9.177433080181753e-06
364921000000,1.4074115154694014e-05
364922000000,3.0626959052311384e-05
364923000000,9.177343372657057e-06
364924000000,1.4071324056310189e-05
364925000000,3.063181276771142e-05
364926000000,9.177253623299885e-06
364927000000,1.4068535717578027e-05
364928000000,3.0636661506145836e-05
364929000000,9.177163830351228e-06
364930000000,1.4065750136331877e-05
364931000000,3.0641505271522654e-05
364932000000,9.177073992950722e-06
364932000000,1.4062967308642857e-05
