time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,alpha_field.data,betar_field.data,betas_field.data,s_field.data,sdot_field.data,z_field.data,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data
364660000000.0,120956,364660000000,panda_K,0.0270259544482017,0.0126421929861657,-0.0008535014577778,-0.0498542813587958,0.1180369171368371,0.0005686259438991,0.0025194125487627,0.0015827318356115,0.0034853380355234,0.007586080468481,-0.0038335163932473,-0.0027977099708341,0.5904982772457713,-0.0952441728665921,0.1808986840564307,0.9994704266107892,-0.0301852595574933,0.0115455514865393,-0.0031011739932292,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822803789754708,1.0,0.6822803789754708,9.381219147207052,1.4327929933219224e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364664000000.0,120957,364664000000,panda_K,0.0566792897709504,0.0008650052484815,-0.0170747941694051,0.0714068886382914,0.1453769676571273,0.0290789535318187,-0.0002314900549598,0.0022260303501958,-0.0062642188079337,-0.0026711453270998,0.003144383391299,0.0031506222829469,0.590499456904473,-0.095241669474486,0.1808892675885831,0.9994704967356696,-0.0301836656390446,0.0115440132199969,-0.0030998138902337,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822802562766948,1.0,0.6822802562766949,9.381219231092548,3.019038205889369e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364667000000.0,120958,364667000000,panda_K,0.0566800090225393,0.000865093889786,-0.0170716367400637,0.0714053335032713,0.1453752873162306,0.0290803622195835,-0.0002314351319395,0.0022260093186485,-0.0062648487378322,-0.0026712873922625,0.0031444731303064,0.0031507605048509,0.5905008664506354,-0.095241403220671,0.1808861128673437,0.9994704967765832,-0.0301836652645656,0.0115440103686248,-0.003099814963707,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822801777262587,1.0,0.6822801777262588,9.381219284795137,3.019568220394796e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364670000000.0,120959,364670000000,panda_K,0.0566807268216246,0.0008651828690265,-0.0170684822466124,0.0714037774598022,0.1453736066554219,0.0290817714343949,-0.0002313803628048,0.0022259882587812,-0.0062654779765759,-0.0026714294890554,0.0031445628961543,0.0031508987859556,0.5905022761931614,-0.0952411370380629,0.1808829564752596,0.9994704968174396,-0.0301836648909911,0.0115440075204367,-0.0030998160349878,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822800991726528,1.0,0.6822800991726529,9.381219338499886,3.0200976947285343e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364673000000.0,120960,364673000000,panda_K,0.0566814431708404,0.0008652721852142,-0.017065330685804,0.0714022205110525,0.1453719256733679,0.0290831811752725,-0.0002313257472809,0.0022259671706404,-0.0062661065248812,-0.0026715716175183,0.0031446526888438,0.0031510371260084,0.5905022761931614,-0.0952411370380629,0.1808829564752596,0.9994704968174396,-0.0301836648909911,0.0115440075204367,-0.0030998160349878,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822800206158821,1.0,0.6822800206158822,9.381219392206797,3.020626629327604e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364676000000.0,120961,364676000000,panda_K,0.0566821580729932,0.000865361837726,-0.0170621820538511,0.0714006626560024,0.1453702443717522,0.0290845914409746,-0.0002312712851073,0.0022259460545435,-0.0062667343834214,-0.0026717137773752,0.0031447425080842,0.0031511755251181,0.590505096265524,-0.0952406048868552,0.1808766386870805,0.9994704968989804,-0.0301836641465442,0.0115440018336047,-0.0030998181709858,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822799420559469,1.0,0.682279942055947,9.381219445915868,3.0211550246752692e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364679000000.0,120962,364679000000,panda_K,0.05668287153147,0.000865451825461,-0.0170590363478876,0.0713991038962391,0.1453685627521718,0.0290860022301269,-0.0002312169759667,0.002225924910382,-0.0062673615531227,-0.0026718559689306,0.0031448323539566,0.0031513139829246,0.590505096265524,-0.0952406048868552,0.1808766386870805,0.9994704968989804,-0.0301836641465442,0.0115440018336047,-0.0030998181709858,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822798634928549,1.0,0.6822798634928549,9.381219499627091,3.0216828813404365e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364682000000.0,120963,364682000000,panda_K,0.0566835835476439,0.0008655421477669,-0.0170558935645368,0.0713975442325886,0.1453668808132172,0.0290874135410929,-0.000231162819569,0.0022259037386395,-0.0062679880345739,-0.0026719981916605,0.0031449222263097,0.0031514524996109,0.5905079171180097,-0.0952400730216332,0.1808703142410694,0.9994704969802934,-0.0301836634056881,0.0115439961594785,-0.003099820298257,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.682279784926603,1.0,0.682279784926603,9.381219553340475,3.0222101997846133e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364685000000.0,120964,364685000000,panda_K,0.05668429412509,0.0008656328037601,-0.0170527537004546,0.0713959836668583,0.1453651985545292,0.0290888253748343,-0.0002311088156705,0.0022258825392019,-0.0062686138285987,-0.0026721404459152,0.0031450121251449,0.003151591075004,0.5905093278356931,-0.0952398071965075,0.1808671495266869,0.9994704970208642,-0.0301836630366025,0.0115439933271761,-0.0030998213586289,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822797063571998,1.0,0.6822797063571998,9.381219607056009,3.022736980490429e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364688000000.0,120965,364688000000,panda_K,0.0566850032668457,0.0008657237927087,-0.0170496167521367,0.0713944221980354,0.1453635159787213,0.0290902377294678,-0.0002310549640423,0.0022258613124535,-0.0062692389359705,-0.0026722827312197,0.0031451020505234,0.0031517297090346,0.590510738747081,-0.0952395414431657,0.1808639831542129,0.9994704970613788,-0.0301836626684091,0.011543990498044,-0.003099822416829,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822796277846448,1.0,0.6822796277846447,9.381219660773692,3.023263224050159e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364691000000.0,120966,364691000000,panda_K,0.0566857109752591,0.0008658151140929,-0.0170464827165574,0.0713928598263242,0.1453618330839834,0.0290916506042618,-0.0002310012642859,0.0022258400583247,-0.0062698633573946,-0.0026724250478261,0.0031451920021061,0.0031518684015564,0.5905121498517341,-0.0952392757617019,0.1808608151257659,0.999470497101836,-0.0301836623011057,0.0115439876720802,-0.0030998234728612,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822795492089431,1.0,0.6822795492089432,9.381219714493524,3.02378893085486e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364694000000.0,120967,364694000000,panda_K,0.0566864172524642,0.0008659067665115,-0.0170433515904764,0.07139129655497,0.1453601498710242,0.0290930639969454,-0.0008774413324148,-0.003542329640217,-0.000378121577451,-0.0049093603148905,0.0006916342702377,-0.0003523937201926,0.5905135611492132,-0.0952390101522109,0.1808576454434602,0.9994704971422368,-0.0301836619346924,0.0115439848492824,-0.0030998245267294,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822794706300951,1.0,0.6822794571964904,9.381219777399654,3.0243141014136157e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364697000000.0,120968,364697000000,panda_K,0.0566871221019813,0.0008659987494617,-0.0170402233700745,0.0713897323837885,0.1453584663390641,0.0290944779083752,-0.0002308943195932,0.0022257974690233,-0.0062711101453933,-0.0026727097742779,0.0031453719844874,0.0031521459621109,0.5905149726390775,-0.0952387446147863,0.1808544741094078,0.9994704971825809,-0.0301836615691661,0.011543982029646,-0.0030998255784363,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822793920481084,1.0,0.6822793920481084,9.381219821939627,3.0248387363561372e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364700000000.0,120969,364700000000,panda_K,0.0566878255253037,0.0008660910620425,-0.0170370980527185,0.0713881673137748,0.1453567824906358,0.0290958923348332,-0.0002308410739317,0.0022257761335085,-0.0062717325133964,-0.002672852184184,0.0031454620145655,0.0031522848291845,0.5905163843208914,-0.095238479149519,0.1808513011257199,0.9994704972228684,-0.0301836612045229,0.0115439792131725,-0.0030998266279851,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822793134629829,1.0,0.6822793134629829,9.381219875665892,3.0253628357931957e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364703000000.0,120970,364703000000,panda_K,0.0566885275273203,0.0008661837040901,-0.017033975635082,0.0713866013481844,0.1453550983257208,0.0290973072754312,-0.0002307879791053,0.0022257547707376,-0.0062723541983926,-0.0026729946248529,0.0031455520705019,0.0031524237539092,0.5905177961942152,-0.0952382137565024,0.1808481264945013,0.9994704972630996,-0.0301836608407609,0.0115439763998544,-0.0030998276753787,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822792348747238,1.0,0.6822792348747239,9.381219929394296,3.0258864002862237e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364706000000.0,120971,364706000000,panda_K,0.0566892281102932,0.000866276675454,-0.0170308561140565,0.0713850344889843,0.1453534138411921,0.029098722729243,-0.0002307350348362,0.0022257333811341,-0.006272975201002,-0.0026731370962257,0.0031456421523993,0.0031525627367931,0.590519208258614,-0.0952379484358287,0.1808449502178593,0.9994704973032744,-0.030183660477878,0.0115439735896913,-0.0030998287206209,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822791562833365,1.0,0.6822791562833366,9.381219983124833,3.026409430309405e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364709000000.0,120972,364709000000,panda_K,0.0566899272750391,0.0008663699742778,-0.0170277394869502,0.0713834667341265,0.1453517290411975,0.0291001386955767,-0.0002306822408477,0.0022257119651322,-0.006273595522053,-0.0026732795984124,0.0031457322603431,0.0031527017778188,0.5905206205136524,-0.0952376831875914,0.1808417722978981,0.999470497343393,-0.0301836601158723,0.0115439707826817,-0.0030998297637153,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822790776888183,1.0,0.6822790776888185,9.381220036857508,3.0269319265185853e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364712000000.0,120973,364712000000,panda_K,0.0566906250266881,0.0008664636002603,-0.0170246257494438,0.0713818980805827,0.1453500439238559,0.0291015551759897,-0.0002306295968608,0.0022256905228626,-0.0062742151622318,-0.0026734221315654,0.0031458223942181,0.0031528408769545,0.5905220329588955,-0.0952374180118804,0.1808385927367177,0.9994704973834554,-0.0301836597547418,0.0115439679788218,-0.0030998308046656,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822789990911771,1.0,0.6822789990911772,9.381220090592317,3.027453889356403e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364715000000.0,120974,364715000000,panda_K,0.0566913213649459,0.0008665575518537,-0.0170215148982896,0.0713803285312965,0.1453483584888449,0.0291029721666349,-0.0002305771026367,0.0022256690545184,-0.0062748341225371,-0.0026735646953092,0.0031459125540631,0.0031529800338564,0.5905234455939099,-0.0952371529087895,0.1808354115364181,0.9994704974234616,-0.0301836593944855,0.0115439651781123,-0.0030998318434734,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822789204904128,1.0,0.6822789204904127,9.381220144329252,3.0279753195535444e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364718000000.0,120975,364718000000,panda_K,0.0566920162942836,0.0008666518285557,-0.0170184069306431,0.0713787580872537,0.1453466727348474,0.0291043896680687,-0.0002305247578617,0.0022256475602333,-0.0062754524036589,-0.0026737072896152,0.0031460027397114,0.0031531192484711,0.5905248584182614,-0.0952368878784044,0.1808322286990933,0.999470497463412,-0.0301836590350993,0.0115439623805463,-0.0030998328801445,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.682278841886533,1.0,0.6822788418865331,9.381220198068318,3.0284962175564385e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364721000000.0,120976,364721000000,panda_K,0.056692709817009,0.0008667464294713,-0.0170153018425145,0.0713771867501319,0.1453449866669109,0.0291058076798504,-0.0002304725623598,0.0022256260403037,-0.0062760700062851,-0.0026738499143081,0.0031460929512889,0.0031532585209962,0.5905262714315171,-0.0952366229208196,0.1808290442268378,0.9994704975033062,-0.0301836586765849,0.0115439595861226,-0.003099833914681,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822787632795405,1.0,0.6822787632795406,9.381220251809507,3.029016583864206e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364724000000.0,120977,364724000000,panda_K,0.0566934019355517,0.00086684135374,-0.0170121996309502,0.0713756145197518,0.1453433002811482,0.0291072262000463,-0.000230420515749,0.002225604494629,-0.0062766869312171,-0.002673992569627,0.0031461831885278,0.003153397850908,0.5905276846332476,-0.0952363580361242,0.180825858121744,0.9994704975431444,-0.0301836583189388,0.0115439567948415,-0.0030998349470855,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822786846694328,1.0,0.6822786846694328,9.381220305552825,3.029536418946268e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364727000000.0,120978,364727000000,panda_K,0.056694092652265,0.0008669366006473,-0.0170091002927597,0.0713740413967511,0.1453416135796719,0.0291086452294609,-0.0002303686178361,0.0022255829236653,-0.0062773031791273,-0.0026741352551537,0.0031462734514021,0.0031535372385825,0.5905290980230193,-0.0952360932244056,0.1808226703858993,0.999470497582927,-0.0301836579621602,0.0115439540066976,-0.0030998359773631,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822786060562173,1.0,0.6822786060562174,9.38122035929826,3.030055723337011e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364730000000.0,120979,364730000000,panda_K,0.0566947819686263,0.0008670321688564,-0.0170060038245576,0.0713724673840437,0.1453399265624657,0.0291100647641198,-0.0002303168682597,0.0022255613273662,-0.0062779187506769,-0.0026742779711157,0.0031463637397068,0.0031536766835269,0.590530511600405,-0.0952358284857535,0.1808194810213921,0.9994704976226536,-0.0301836576062462,0.0115439512216917,-0.0030998370055156,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822785274398971,1.0,0.6822785274398973,9.381220413045815,3.0305744974039894e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364733000000.0,120980,364733000000,panda_K,0.056695469889843,0.0008671280582389,-0.0170029102231803,0.0713708924803634,0.1453382392313733,0.0291114848058194,-0.0002302652668591,0.0022255397059678,-0.0062785336468149,-0.0026744207171529,0.0031464540536416,0.0031538161859232,0.5905319253649735,-0.0952355638202545,0.1808162900303059,0.9994704976623248,-0.030183657251195,0.0115439484398185,-0.0030998380315474,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822784488204771,1.0,0.6822784488204772,9.381220466795488,3.031092741853775e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364736000000.0,120981,364736000000,panda_K,0.0566961564167324,0.0008672242677869,-0.0169998194856595,0.0713693166864539,0.1453365515848986,0.0291129053527777,-0.0002302138132775,0.0022255180596421,-0.0062791478681795,-0.002674563493348,0.0031465443928876,0.0031539557456763,0.5905333393162958,-0.0952352992279976,0.1808130974147218,0.9994704977019404,-0.0301836568970059,0.0115439456610755,-0.0030998390554618,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822783701979576,1.0,0.6822783701979576,9.381220520547274,3.031610457101367e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364739000000.0,120982,364739000000,panda_K,0.0566968415523763,0.0008673207964744,-0.0169967316079993,0.0713677400048466,0.1453348636238073,0.0291143264027769,-0.0002301625073244,0.0022254963884838,-0.0062797614155632,-0.0026747062996,0.0031466347576562,0.0031540953625818,0.5905347534539458,-0.0952350347090696,0.1808099031767205,0.9994704977415,-0.0301836565436768,0.0115439428854628,-0.003099840077262,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822782915723431,1.0,0.6822782915723432,9.381220574301173,3.032127643676348e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364742000000.0,120983,364742000000,panda_K,0.0566975252984507,0.0008674176437369,-0.0169936465877021,0.0713661624359285,0.1453331753477295,0.0291157479569399,-0.000230111348685,0.0022254746927541,-0.0062803742895383,-0.0026748491357568,0.003146725147599,0.0031542350367322,0.5905361677774957,-0.0952347702635581,0.1808067073183798,0.9994704977810044,-0.0301836561912062,0.0115439401129765,-0.0030998410969509,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.682278212943637,1.0,0.682278212943637,9.381220628057182,3.032644301966644e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364745000000.0,120984,364745000000,panda_K,0.0566982076588095,0.0008675148086539,-0.0169905644207721,0.0713645839791469,0.1453314867591222,0.0291171700120596,-0.0002300603371447,0.0022254529724374,-0.0062809864910635,-0.0026749920019036,0.0031468155629173,0.0031543747678758,0.5905375822865198,-0.0952345058915473,0.1808035098417739,0.9994704978204532,-0.0301836558395922,0.0115439373436151,-0.003099842114533,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822781343118438,1.0,0.682278134311844,9.381220681815298,3.0331604326108217e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364748000000.0,120985,364748000000,panda_K,0.056698888634389,0.0008676122904429,-0.0169874851046651,0.0713630046374087,0.1453297978550701,0.0291185925682941,-0.0002300094723782,0.0022254312278659,-0.0062815980207123,-0.0026751348977632,0.0031469060032612,0.0031545145560238,0.5905389969805906,-0.0952342415931259,0.1808003107489746,0.9994704978598468,-0.0301836554888338,0.0115439345773737,-0.0030998431300105,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822780556769643,1.0,0.6822780556769643,9.38122073557552,3.0336760360199305e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364751000000.0,120986,364751000000,panda_K,0.0566995682300615,0.0008677100884865,-0.0169844086361006,0.0713614244095076,0.1453281086399897,0.029120015625401,-0.0002299587541459,0.0022254094590365,-0.0062822088792932,-0.0026752778234716,0.0031469964688201,0.0031546544011052,0.5905404118592871,-0.0952339773683762,0.1807971100420553,0.9994704978991852,-0.0301836551389278,0.0115439318142557,-0.0030998441433875,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822779770390057,1.0,0.6822779770390057,9.381220789337846,3.0341911127077367e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364754000000.0,120987,364754000000,panda_K,0.0567002464463618,0.0008678082018302,-0.01698133501102,0.0713598432977218,0.1453264191091046,0.0291214391813236,-0.0002299081822295,0.002225387666137,-0.0062828190676139,-0.0026754207789751,0.0031470869595202,0.003154794303041,0.5905418269221807,-0.0952337132173861,0.1807939077230797,0.9994704979384684,-0.0301836547898755,0.011543929054251,-0.0030998451546673,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822778983979654,1.0,0.6822778983979655,9.381220843102271,3.0347056632464004e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364757000000.0,120988,364757000000,panda_K,0.0567009232858221,0.0008679066294828,-0.0169782642271963,0.0713582613032991,0.1453247292662109,0.0291228632342053,-0.0002298577563091,0.0022253658494146,-0.0062834285861739,-0.0026755637639723,0.00314717747503,0.0031549342617028,0.5905432421688521,-0.0952334491402379,0.1807907037941178,0.999470497977696,-0.0301836544416715,0.0115439262973637,-0.003099846163853,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822778197538515,1.0,0.6822778197538515,9.3812208968688,3.035219687959251e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364760000000.0,120989,364760000000,panda_K,0.056701598751882,0.0008680053711829,-0.0169751962809099,0.071356678424249,0.1453230391112389,0.0291242877852765,-0.0002298074760903,0.0022253440088837,-0.0062840374359303,-0.0026757067785872,0.0031472680155289,0.0031550742770184,0.5905446575988771,-0.0952331851370163,0.1807874982572298,0.9994704980168688,-0.0301836540943166,0.0115439235435882,-0.0030998471709482,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822777411066637,1.0,0.6822777411066638,9.381220950637422,3.035733187492414e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364763000000.0,120990,364763000000,panda_K,0.0567022728467392,0.0008681044257295,-0.0169721311689789,0.0713550946650196,0.1453213486418595,0.0291257128324731,-0.0002297573414127,0.0022253221447351,-0.0062846456175951,-0.002675849822721,0.0031473585810208,0.0031552143489362,0.5905460732118337,-0.0952329212078046,0.1807842911144779,0.9994704980559868,-0.0301836537478086,0.0115439207929227,-0.0030998481759566,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822776624564074,1.0,0.6822776624564074,9.38122100440814,3.036246162339992e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364766000000.0,120991,364766000000,panda_K,0.0567029455729731,0.000868203792425,-0.0169690688883071,0.0713535100250203,0.1453196578618271,0.0291271383740805,-0.0002297073519366,0.0022253002571623,-0.006285253131835,-0.0026759928962632,0.0031474491711261,0.0031553544774022,0.5905474890073016,-0.0952326573526862,0.1807810823679209,0.9994704980950496,-0.0301836534021448,0.0115439180453648,-0.0030998491788808,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822775838030877,1.0,0.6822775838030878,9.381221058180948,3.0367586129530537e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364769000000.0,120992,364769000000,panda_K,0.0567036169322752,0.0008683034705037,-0.0169660094355264,0.071351924503644,0.145317966770933,0.0291285644096892,-0.0002296575074936,0.0022252783463719,-0.0062858599793319,-0.0026761359989954,0.0031475397860795,0.0031554946623035,0.5905489049848603,-0.0952323935717441,0.1807778720196148,0.9994704981340572,-0.0301836530573255,0.0115439153009131,-0.0030998501797245,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822775051467046,1.0,0.6822775051467047,9.381221111955847,3.0372705398054248e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364772000000.0,120993,364772000000,panda_K,0.0567042869284813,0.0008684034595736,-0.016962952807815,0.0713503381020525,0.1453162753664311,0.0291299909400894,-0.0002296078077342,0.0022252564123588,-0.0062864661608318,-0.0026762791311696,0.003147630425831,0.0031556349036656,0.5905503211440911,-0.0952321298650608,0.1807746600716152,0.9994704981730104,-0.0301836527133475,0.0115439125595659,-0.0030998511784906,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822774264872635,1.0,0.6822774264872635,9.381221165732834,3.0377819433563254e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364775000000.0,120994,364775000000,panda_K,0.056704955563314,0.0008685037583383,-0.0169598990014152,0.0713487508228963,0.1453145836505487,0.0291314179622055,-0.0002295582524455,0.002225234455429,-0.0062870716772156,-0.0026764222923534,0.0031477210902053,0.0031557752013278,0.5905517374845739,-0.0952318662327158,0.1807714465259719,0.9994704982119088,-0.0301836523702089,0.0115439098213173,-0.0030998521751834,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822773478247666,1.0,0.6822773478247668,9.381221219511906,3.0382928242798152e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364778000000.0,120995,364778000000,panda_K,0.0567056228391107,0.0008686043661595,-0.0169568480133633,0.071347162665736,0.1453128916226297,0.0291328454749818,-0.0002295088413093,0.0022252124755708,-0.0062876765291456,-0.0026765654828622,0.0031478117790062,0.0031559155551272,0.5905531540058911,-0.0952316026747925,0.180768231384735,0.9994704982507524,-0.030183652027909,0.011543907086167,-0.003099853169806,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822772691592145,1.0,0.6822772691592145,9.381221273293065,3.0388031829633484e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
364781000000.0,120996,364781000000,panda_K,0.056706288758017,0.0008687052822418,-0.0169537998402847,0.0713455736316741,0.1453111992851705,0.0291342734784323,-0.0002294595741795,0.0022251904730092,-0.0062882807172248,-0.0026767087024145,0.0031479024923762,0.0031560559651119,0.5905545707076265,-0.0952313391913723,0.1807650146499526,0.9994704982895412,-0.0301836516864464,0.0115439043541143,-0.003099854162361,0.0175724437369168,-0.2035369822028715,0.1367301508946872,-0.0,-0.0,-0.0,0.6822771904906171,1.0,0.682277190490617,9.3812213270763,3.0393130198210545e-05,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1
