time,fext_field.header.seq,fext_field.header.stamp,fext_field.header.frame_id,fext_field.wrench.force.x,fext_field.wrench.force.y,fext_field.wrench.force.z,fext_field.wrench.torque.x,fext_field.wrench.torque.y,fext_field.wrench.torque.z,eevel_field.linear.x,eevel_field.linear.y,eevel_field.linear.z,eevel_field.angular.x,eevel_field.angular.y,eevel_field.angular.z,eepose_field.position.x,eepose_field.position.y,eepose_field.position.z,eepose_field.orientation.x,eepose_field.orientation.y,eepose_field.orientation.z,eepose_field.orientation.w,twist_cmd_field.linear.x,twist_cmd_field.linear.y,twist_cmd_field.linear.z,twist_cmd_field.angular.x,twist_cmd_field.angular.y,twist_cmd_field.angular.z,alpha_field.data,betar_field.data,betas_field.data,s_field.data,sdot_field.data,z_field.data,Dmat_field.layout.data_offset,Dmat_field.data0,Dmat_field.data1,Dmat_field.data2,Dmat_field.data3,Dmat_field.data4,Dmat_field.data5,Dmat_field.data6,Dmat_field.data7,Dmat_field.data8,eigval0_field.data,t_s,wdot
87465000000.0,29099,87465000000,panda_K,0.1033217374870759,-3.4026976078996687,0.221539662968234,-0.2471889622373202,-0.0452475516917909,-0.2344062899713482,0.0078146883894009,-0.1923220435965445,0.1336191816871786,0.0525416404279545,-0.0012164189726317,-0.0104638663599372,0.5937785402990147,-0.1175589765964172,0.195149861841968,0.9994009776621684,-0.0308881538637936,0.0145020387438056,0.0053384518107389,0.0150830901868524,-0.2026015324090593,0.1277696254808155,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.0850677051598162e-07,9999.999996423165,-9.091836966274152e-07,0.0290696778441825,0,150.00000000000003,0.0,2.664535259100376e-15,0.0,150.0,0.0,2.664535259100376e-15,1.4210854715202004e-14,150.00000000000003,150.0,1756000000.0,-3.8995385406875784
87468000000.0,29100,87468000000,panda_K,0.0740582046709403,-3.2695784985987024,0.2492740916229929,-0.2258121800511298,-0.0502935290529647,-0.2258758702231263,0.0075917623057541,-0.1928379631821815,0.1334157749566771,0.0541589004374268,-0.0016715471538969,-0.0099904129044727,0.593806015836934,-0.1181254082766983,0.1955484377058477,0.9994009593250872,-0.0309036153802732,0.0145034320138686,0.0052478479807938,0.0150830901868524,-0.2026015324090593,0.1277696254808155,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.07444810773616e-07,9999.999996420436,-9.022466121110144e-07,0.0289955549849502,0,149.99999999999997,-2.4868995751603507e-14,-4.440892098500626e-15,-2.4868995751603507e-14,150.0,0.0,-4.440892098500626e-15,1.4210854715202004e-14,150.0,150.0,1759000000.0,-3.929401455434314
87471000000.0,29101,87471000000,panda_K,0.1509315391047214,-3.092854371829,-0.1950396623946303,-0.2245931403202871,0.0176004377886543,-0.2136051409355072,0.0071693523691701,-0.1934007295577861,0.1329930690920716,0.055778498455475,-0.0014226171950134,-0.0094454742680946,0.5938326266173237,-0.1186934828596938,0.1959460646577606,0.9994009603016232,-0.0309184147529521,0.0145051313551425,0.0051549713309025,0.0150830901868524,-0.2026015324090593,0.1277696254808155,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.057271141220341e-07,9999.999996417737,-8.910635889201719e-07,0.0288752600965944,0,149.99999999999994,1.7763568394002505e-15,-1.3322676295501878e-14,1.7763568394002505e-15,150.0000000000001,2.8421709430404014e-14,-1.2434497875801752e-14,2.8421709430404014e-14,149.9999999999999,150.0,1762000000.0,-3.9734937397236694
87474000000.0,29102,87474000000,panda_K,0.0521440406310411,-2.963620985414741,-0.0720751112635024,-0.2006297168653085,-0.0264277283706183,-0.2058042077520221,0.0067454699759148,-0.1938195362963398,0.132708035280764,0.0573122303041367,-0.0014522790517221,-0.0091008982050498,0.5938576514687031,-0.1192628496639302,0.1963423547835006,0.9994010018537434,-0.0309324545931031,0.0145059263637045,0.0050595682065411,0.014272611023439,-0.2023066930899519,0.1248230209884745,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.0429567371138546e-07,9999.999996415074,-8.817798115510021e-07,0.0287746283280425,0,150.0,1.1546319456101628e-14,0.0,1.4210854715202004e-14,150.0,-1.4210854715202004e-14,7.105427357601002e-15,0.0,150.00000000000003,150.0,1765000000.0,-3.9907901328206523
87477000000.0,29103,87477000000,panda_K,0.0256648030722128,-2.84954213613264,-0.0500889546488826,-0.180083375249214,-0.0277365818874456,-0.1980968717302796,0.0065476847303306,-0.1942436161927783,0.132510785553622,0.0585147129067276,-0.0020309799741096,-0.0086287291414865,0.5938820021386298,-0.1198335612858438,0.1967382445951006,0.9994010474746332,-0.0309459450309005,0.014507671357961,0.0049621209214428,0.014272611023439,-0.2023066930899519,0.1248230209884745,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.033276244040039e-07,9999.999996412427,-8.755198084495168e-07,0.0287063734855371,0,149.99999999999997,2.398081733190338e-14,0.0,2.4868995751603507e-14,150.00000000000003,1.4210854715202004e-14,1.7763568394002505e-15,1.4210854715202004e-14,149.99999999999997,150.0,1768000000.0,-4.015970734229574
87480000000.0,29104,87480000000,panda_K,-0.0044116215550003,-2.727714799609599,0.0302208415966971,-0.1633822537031319,-0.0377345335308425,-0.1901957746268824,0.0063394468395035,-0.1947183839828974,0.1321622638044211,0.0593440599960868,-0.0025659104434586,-0.00823654548102,0.5939057371915942,-0.1204056847966719,0.1971331582573245,0.9994010975707756,-0.03095887139872,0.0145101298725706,0.0048632255557078,0.014272611023439,-0.2023066930899519,0.1248230209884745,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.0217369200992152e-07,9999.999996409808,-8.680772198917983e-07,0.0286247998514953,0,150.0,-3.552713678800501e-15,-1.7763568394002505e-15,-2.664535259100376e-15,150.0,0.0,1.7763568394002505e-15,0.0,150.0,150.0,1771000000.0,-4.038450983373749
87483000000.0,29105,87483000000,panda_K,0.0253825041993255,-2.576751953685254,-0.4980623460088569,-0.1605764956921773,0.0139654861664095,-0.1818206190393075,0.0055652143468845,-0.195095245969251,0.1314103961517491,0.0608009225333871,-0.0009997309979066,-0.0077537786936855,0.5939275982899442,-0.1209789801754216,0.1975260470315548,0.9994011997328188,-0.0309709305326274,0.0145108367452773,0.0047622918422727,0.014272611023439,-0.2023066930899519,0.1248230209884745,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.9894452263358178e-07,9999.999996407238,-8.473627646445491e-07,0.0283952783716899,0,149.99999999999997,2.930988785010413e-14,-6.572520305780928e-14,3.0198066269804264e-14,150.0,0.0,-6.750155989720953e-14,0.0,150.00000000000003,150.0,1774000000.0,-4.07249327785545
87486000000.0,29106,87486000000,panda_K,-0.009264275050307,-2.470166938844535,-0.4452180296781896,-0.1408936474741928,0.0032989479130117,-0.1730621856053895,0.0053780945626144,-0.195413810294588,0.1312602623018882,0.0618145976798109,-0.0017225590311856,-0.0073615686375397,0.5939484789031302,-0.1215532867133988,0.1979182038789116,0.9994013060681808,-0.0309825484954371,0.0145120162391713,0.004659707207022,0.013665655479733,-0.2020665964878678,0.1226064030892516,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.9820735375208898e-07,9999.999996404693,-8.426574041220245e-07,0.028342621624344,0,150.0,6.217248937900877e-15,6.217248937900877e-15,6.217248937900877e-15,150.0,1.4210854715202004e-14,5.329070518200751e-15,1.4210854715202004e-14,150.0,150.0,1777000000.0,-4.08943682840406
87489000000.0,29107,87489000000,panda_K,-0.041774054205123,-2.369708512408029,-0.3467746602313871,-0.1240395255032967,-0.0101439244336825,-0.1665733271322001,0.0051668607203746,-0.1958014183020487,0.1307873495499882,0.0623087662835598,-0.0020840833957749,-0.0070044453574873,0.5939687384353435,-0.1221287333923208,0.1983091695178051,0.9994014137166506,-0.0309936537031389,0.0145137772942018,0.0045561305161252,0.013665655479733,-0.2020665964878678,0.1226064030892516,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,2.0137114420393237e-07,9999.999996402144,-8.629134793939875e-07,0.028567928911138,0,150.0,7.105427357601002e-15,-5.329070518200751e-15,7.993605777301127e-15,150.0,0.0,-1.2434497875801752e-14,0.0,149.99999999999997,150.0,1780000000.0,-4.055785309531217
87492000000.0,29108,87492000000,panda_K,-0.0157853660727281,-2.2156448911609745,-0.730890861905835,-0.125067037428177,0.0385825903414365,-0.1569473943597454,0.0046350508418349,-0.1961322698674707,0.130062451555699,0.063154991906679,-0.0013166113242594,-0.0064930403412198,0.593987860919032,-0.1227053272028284,0.1986982973869287,0.999401539585524,-0.0310041023077603,0.0145152280135798,0.0044516100586807,0.013665655479733,-0.2020665964878678,0.1226064030892516,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.9370734227752706e-07,9999.99999639967,-8.141239284740042e-07,0.0280190352918731,0,150.0,-1.0658141036401504e-14,-1.2434497875801752e-14,-1.0658141036401504e-14,150.0,0.0,-1.9539925233402755e-14,0.0,150.0,150.0,1783000000.0,-4.136544308969518
87495000000.0,29109,87495000000,panda_K,-0.0617578090536024,-2.1325303455716704,-0.6126178047364219,-0.1048398661810357,0.0136402590390586,-0.150643488426902,0.0043861631838893,-0.1964603726118742,0.1298059995675346,0.0636501897527071,-0.0020326209476046,-0.0062423547352814,0.5940057431424965,-0.1232828244319299,0.1990860236795249,0.999401675543018,-0.0310140374526169,0.0145166222423888,0.0043460833675807,0.0130604316463537,-0.2018100942475977,0.1203875425225236,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.9258844186076374e-07,9999.999996397237,-8.070802595113783e-07,0.0279379957306997,0,150.0,-2.8421709430404014e-14,-5.329070518200751e-15,-3.5527136788005016e-14,149.99999999999997,-1.4210854715202004e-14,-5.329070518200751e-15,-1.4210854715202004e-14,150.0,150.0,1786000000.0,-4.151822584903325
87498000000.0,29110,87498000000,panda_K,-0.0881816744969481,-2.050292690370077,-0.5293576470451185,-0.0887116475495584,0.0059283987144004,-0.1456799727334764,0.0042102827457695,-0.1967854870841457,0.1293645861404594,0.0638330743191837,-0.0025306969225106,-0.0058798701009951,0.594023116405893,-0.1238612845974862,0.1994727143820017,0.9994018038940556,-0.0310234766518424,0.0145189882209273,0.0042400008538495,0.0130604316463537,-0.2018100942475977,0.1203875425225236,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.9089672553818104e-07,9999.999996394825,-7.964694348200526e-07,0.0278150199813212,0,150.00000000000003,1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,150.0,0.0,-1.7763568394002505e-15,0.0,150.0,150.0,1789000000.0,-4.169751335855964
87501000000.0,29111,87501000000,panda_K,-0.0107886865525883,-1.910470852751996,-0.9242583742001198,-0.0942296659104234,0.071713201136378,-0.1362355439153211,0.0038316405222689,-0.1971585368943181,0.1287102739827352,0.0641170860175757,-0.0022979616361848,-0.0054456700704262,0.5940397609281217,-0.124440823984135,0.1998577519856472,0.999401932220876,-0.031032390216877,0.0145217550175154,0.004133716925965,0.0130604316463537,-0.2018100942475977,0.1203875425225236,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.886693903330184e-07,9999.999996392418,-7.825706657178608e-07,0.027652274517461,0,150.0000000000001,3.3750779948604765e-14,4.796163466380676e-14,3.3750779948604765e-14,150.0,-2.8421709430404014e-14,4.707345624410664e-14,-1.4210854715202004e-14,150.0,150.0,1792000000.0,-4.202070158370029
87504000000.0,29112,87504000000,panda_K,-0.1063551740014905,-1.8319522408226168,-0.7501445466551651,-0.0742230830439645,0.0246532640433424,-0.1318492482727594,0.0034522621013053,-0.1973877439122136,0.128214684554168,0.0643956870190452,-0.0023440245365637,-0.0052150889204827,0.5940549537653455,-0.1250210725423341,0.2002407934013592,0.9994020830055744,-0.0310406815667679,0.0145236964600142,0.0040268057394302,0.012256790077216,-0.2014436885155464,0.1174288017187261,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.867322969584251e-07,9999.99999639009,-7.705495202866915e-07,0.0275099534931069,0,149.9999999999998,-1.723066134218243e-13,-4.884981308350689e-13,-1.723066134218243e-13,150.00000000000057,3.410605131648481e-13,-4.89386309254769e-13,3.552713678800501e-13,149.99999999999966,150.0,1795000000.0,-4.207461980419883
87507000000.0,29113,87507000000,panda_K,-0.1297517841951673,-1.7644815105985463,-0.6821527698424767,-0.0584679937041423,0.0209393054906701,-0.1273358777680105,0.0032990852316584,-0.1976362892398024,0.1278233576993468,0.0643799958326614,-0.0029271189145466,-0.0048569749234861,0.594069603741278,-0.1256021289615861,0.2006228361723015,0.9994022208623724,-0.0310485654435828,0.0145266572251335,0.0039197063799152,0.012256790077216,-0.2014436885155464,0.1174288017187261,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.852809254909716e-07,9999.999996387787,-7.615833875533823e-07,0.0274028347673192,0,150.00000000000014,-1.7763568394002505e-15,7.638334409421078e-14,-1.7763568394002505e-15,149.99999999999991,-8.526512829121202e-14,7.549516567451064e-14,-7.105427357601003e-14,149.99999999999994,150.0,1798000000.0,-4.221652937675359
87510000000.0,29114,87510000000,panda_K,-0.0162013921623025,-1.6189982599823638,-1.2433759187820774,-0.0710913023238469,0.1119257574962993,-0.1175581544861857,0.0028600456012361,-0.1979472822629575,0.1270478179630924,0.0645595444389752,-0.0022501681041633,-0.0044042780557512,0.5940834955620116,-0.1261840905823309,0.201003094172833,0.9994023604784804,-0.0310559424186183,0.0145297625465754,0.0038126969015173,0.012256790077216,-0.2014436885155464,0.1174288017187261,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.8280719282781632e-07,9999.99999638552,-7.4638227028593e-07,0.0272192889568874,0,150.0,-1.7763568394002505e-14,-1.3766765505351941e-14,-1.5099033134902132e-14,150.00000000000003,1.4210854715202004e-14,-1.4210854715202004e-14,0.0,150.0,150.0,1801000000.0,-4.254269803535788
87513000000.0,29115,87513000000,panda_K,-0.1372688848462639,-1.558981324225912,-1.0203375465861957,-0.0484928338883878,0.0467762073438722,-0.1144046833407327,0.0023950930208104,-0.1980868257121406,0.1264241692029263,0.0647306150048389,-0.0019059548216872,-0.0042609918283599,0.594095589996622,-0.126766478581924,0.2013808214948241,0.9994025342928676,-0.0310627202494671,0.0145311354353218,0.0037051730630794,0.012256790077216,-0.2014436885155464,0.1174288017187261,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.804809233174609e-07,9999.999996383309,-7.321808249669904e-07,0.0270455481561325,0,150.00000000000003,-7.105427357601002e-15,2.886579864025407e-14,-6.217248937900877e-15,150.0,-1.4210854715202004e-14,2.1316282072803012e-14,-1.4210854715202004e-14,150.0,150.0,1804000000.0,-4.251093553575899
87516000000.0,29116,87516000000,panda_K,-0.1628456494519174,-1.5093034568114136,-0.945368728273806,-0.0321608037380993,0.0413878686565023,-0.1107359538521479,0.0022367197645078,-0.1982640910163615,0.125980256430598,0.0645366295217287,-0.0024185564739111,-0.0039370361015821,0.5941070869726409,-0.1273494681633987,0.2017574090530319,0.9994026930700052,-0.0310691808423563,0.0145334084620146,0.0035977030903358,0.0116576817638878,-0.2011496465635453,0.1152129209692324,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.7891641634903976e-07,9999.999996381124,-7.226810732457627e-07,0.026928070229748,0,150.00000000000026,-1.2079226507921708e-13,2.4913404672588523e-13,-1.127986593019159e-13,150.00000000000006,-2.8421709430404014e-14,2.486899575160351e-13,-2.8421709430404014e-14,149.99999999999972,150.0,1807000000.0,-4.2607200517701385
87519000000.0,29117,87519000000,panda_K,-0.1913333853296813,-1.4453563106139256,-0.8002526337080258,-0.0206496156097168,0.0255944510670344,-0.1066171678045375,0.0020672179151273,-0.1985204596034163,0.1253489360385578,0.0639729244675283,-0.0028568394712357,-0.0037028179242732,0.594118085066276,-0.1279331974358988,0.2021321891867239,0.999402839844322,-0.0310752856828224,0.0145363109968038,0.0034908930754345,0.0116576817638878,-0.2011496465635453,0.1152129209692324,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.815352670408999e-07,9999.999996378949,-7.386061295930423e-07,0.0271244312318905,0,150.00000000000003,-1.0658141036401504e-14,1.4654943925052066e-14,-9.769962616701378e-15,150.0,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14,150.00000000000006,150.0,1810000000.0,-4.218874417373559
87522000000.0,29118,87522000000,panda_K,-0.16775756779974,-1.319902854447399,-1.1700586587421962,-0.0276371222958477,0.0772701516657799,-0.0990936812821707,0.0015987671911299,-0.1986891289985491,0.1245300591511902,0.0639496826770581,-0.0021775640292391,-0.0032751430958267,0.5941281216323024,-0.1285176212507629,0.2025048337215389,0.99940299167878,-0.0310808509087254,0.0145391251202802,0.0033845399090055,0.0116576817638878,-0.2011496465635453,0.1152129209692324,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.7415310749058224e-07,9999.99999637684,-6.940140082663564e-07,0.0265671978228219,0,150.00000000000003,2.398081733190338e-14,-2.1760371282653068e-14,2.7533531010703882e-14,149.99999999999994,1.4210854715202004e-14,-2.1760371282653068e-14,1.4210854715202004e-14,150.0,150.0,1813000000.0,-4.2908073376786104
87525000000.0,29119,87525000000,panda_K,-0.2011238176308015,-1.2767820835207595,-1.016774705468168,-0.01054319877822,0.0502638918604993,-0.0956690450397281,0.0013931960167599,-0.1988646812866887,0.1241398610362025,0.0635918233424981,-0.0028149705891935,-0.0031258673578634,0.5941370724192485,-0.1291024740580331,0.2028757086071545,0.999403144288945,-0.0310860293590203,0.0145418728194092,0.0032784503634318,0.0110620123045698,-0.2008398687941999,0.1130016777504159,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.727709961762969e-07,9999.99999637477,-6.857686862381979e-07,0.0264615667318013,0,150.0000000000004,6.883382752675973e-13,-3.912425938779052e-13,6.883382752675973e-13,150.00000000000065,2.273736754432321e-13,-3.912425938779052e-13,2.131628207280301e-13,149.99999999999886,150.0,1816000000.0,-4.296623553005553
87528000000.0,29120,87528000000,panda_K,-0.2238441616307648,-1.2314029611406443,-0.9012168781190112,0.0015053540191558,0.0399937525917044,-0.0931294742213475,0.0012539012933348,-0.1990518261935316,0.1235664308281758,0.0629399096849939,-0.0032273656438935,-0.0028769347137627,0.5941456275856244,-0.1296878625404703,0.2032451357475601,0.99940328157072,-0.0310908572672494,0.0145454905143624,0.0031730777080201,0.0110620123045698,-0.2008398687941999,0.1130016777504159,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.7085738401867445e-07,9999.99999637273,-6.744069281323774e-07,0.0263146144746362,0,150.00000000000014,7.016609515630989e-14,-2.4913404672588523e-13,7.016609515630989e-14,149.99999999999943,-3.410605131648481e-13,-2.4913404672588523e-13,-3.410605131648481e-13,150.00000000000034,150.0,1819000000.0,-4.306054812927448
87531000000.0,29121,87531000000,panda_K,-0.1460360831539886,-1.114729963110946,-1.2683568920411166,-0.0096092032548852,0.104172509591701,-0.0853968106440834,0.0009153509331311,-0.1992841857387346,0.1228047080710455,0.0624665555295707,-0.0029464246108679,-0.0025476889627721,0.5941535700236081,-0.1302739164035939,0.20361256502127,0.9994034116012396,-0.031095300483762,0.0145494526257262,0.0030687018387624,0.0110620123045698,-0.2008398687941999,0.1130016777504159,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.685889234881444e-07,9999.999996370696,-6.610205333615661e-07,0.0261393421798286,0,149.99999999999986,7.460698725481053e-14,1.425526363618701e-13,6.838973831690964e-14,150.00000000000003,5.684341886080804e-14,1.283417816466681e-13,4.263256414560601e-14,150.00000000000009,150.0,1822000000.0,-4.329758325585492
87534000000.0,29122,87534000000,panda_K,-0.2360830450196424,-1.0742598583433267,-1.070765459100978,0.0075958478537532,0.0559307701501242,-0.0834430436376806,0.000577330515455,-0.1993700213833811,0.1222085341735306,0.0620549059438874,-0.002930778858516,-0.002418664855793,0.5941601899392952,-0.1308602390098324,0.2039776917660767,0.9994035572460211,-0.0310992573488505,0.0145525448249357,0.0029647477704829,0.0110620123045698,-0.2008398687941999,0.1130016777504159,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.665560275254663e-07,9999.999996368737,-6.491004719662758e-07,0.0259812661667202,0,150.00000000000003,3.552713678800501e-15,-3.5083047578154947e-14,4.440892098500626e-15,149.99999999999997,-2.1316282072803012e-14,-3.5083047578154947e-14,-2.8421709430404014e-14,150.0,150.0,1825000000.0,-4.326704393934982
87537000000.0,29123,87537000000,panda_K,-0.2554395881099937,-1.0409741110673016,-0.9793669478685666,0.0197968034179723,0.0505915798709305,-0.081159750007566,0.0004609497054325,-0.1994883406633504,0.1217184950328616,0.0613669331366121,-0.0034341955065021,-0.0021652955490658,0.5941663773861098,-0.1314469692982504,0.2043415163919472,0.9994036844240608,-0.0311029454773724,0.0145565690201229,0.0028616382340091,0.0102733733437028,-0.2004037343829162,0.1100621940644356,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.6497248545022108e-07,9999.9999963668,-6.398654633120198e-07,0.0258574619082898,0,150.00000000000003,2.4868995751603507e-14,7.549516567451064e-15,1.1546319456101628e-14,150.0,-7.105427357601002e-15,4.440892098500626e-16,-1.4210854715202004e-14,149.99999999999997,150.0,1828000000.0,-4.333023686486337
87540000000.0,29124,87540000000,panda_K,-0.2776750526044256,-0.996011917370596,-0.8336051236216814,0.028141590011953,0.0366562291621237,-0.078380117525011,0.0003329350475008,-0.199670149213738,0.1210953941662705,0.0603966456271289,-0.0038712553770402,-0.0019881449112744,0.5941721908874921,-0.1320342195443535,0.2047035169456523,0.99940379662608,-0.0311063487585568,0.014561249481036,0.0027598372414141,0.0102733733437028,-0.2004037343829162,0.1100621940644356,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.6342466213625786e-07,9999.999996364895,-6.308814925935789e-07,0.0257358746552644,0,149.99999999999994,9.769962616701378e-15,-5.773159728050814e-15,1.0658141036401504e-14,150.00000000000003,2.1316282072803012e-14,-5.773159728050814e-15,1.4210854715202004e-14,150.00000000000003,150.0,1831000000.0,-4.336276762403131
87543000000.0,29125,87543000000,panda_K,-0.2681615802011177,-0.9003962222061405,-1.3217223268063203,0.0205256041408675,0.0883829044738852,-0.0737371032118928,-0.0003519122795283,-0.199718788243615,0.1200751383073503,0.0603306096841205,-0.0022203004829593,-0.0017093316508236,0.5941763910294499,-0.1326216812016522,0.2050626852476664,0.9994039421530124,-0.0311091580436026,0.0145641306361775,0.0026584063969066,0.0102733733437028,-0.2004037343829162,0.1100621940644356,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.6000464353460586e-07,9999.999996363043,-6.111816030720389e-07,0.0254651610946128,0,150.00000000000003,2.042810365310288e-14,4.39648317751562e-14,2.4868995751603507e-14,150.00000000000003,-7.105427357601002e-15,4.39648317751562e-14,-1.4210854715202004e-14,149.99999999999994,150.0,1834000000.0,-4.35260294854331
87546000000.0,29126,87546000000,panda_K,-0.2735225459210839,-0.8655946384959678,-1.1897435010254018,0.0341249590667971,0.0710363335240319,-0.0700489033805862,-0.0004633022059807,-0.1997510740487122,0.1196985752345754,0.0597799977524063,-0.0028621818088054,-0.001527117449154,0.5941798476585117,-0.1332092599204456,0.2054203868499847,0.9994040749054646,-0.0311118018832609,0.0145674095146971,0.0025576856910297,0.0096867533350039,-0.2000590011872504,0.1078663244450284,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.5882284465362773e-07,9999.99999636122,-6.044228144563489e-07,0.0253709435913143,0,150.00000000000006,9.672262990534364e-13,-2.970956813896919e-13,9.71667191151937e-13,149.99999999999983,-2.415845301584341e-13,-2.970956813896919e-13,-2.557953848736361e-13,150.00000000000014,150.0,1837000000.0,-4.351217485604123
87549000000.0,29127,87549000000,panda_K,-0.2974470112713316,-0.8361386576912214,-1.039868271366891,0.0435718835415819,0.0545352767097931,-0.0682107858266625,-0.000596943613153,-0.199866928161398,0.1190048366000378,0.0587838868232767,-0.0030956484233854,-0.001374152900766,0.5941829156735552,-0.1337971498565038,0.2057762292784305,0.9994041947507384,-0.0311142056901096,0.0145711707678093,0.0024582576703352,0.0096867533350039,-0.2000590011872504,0.1078663244450284,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.611585624949896e-07,9999.999996359402,-6.178050737377972e-07,0.0255568207535794,0,150.00000000000003,-4.440892098500626e-15,1.3322676295501878e-15,-3.552713678800501e-15,150.0,-7.105427357601002e-15,8.437694987151191e-15,-1.4210854715202004e-14,150.00000000000003,150.0,1840000000.0,-4.3019151936627
87552000000.0,29128,87552000000,panda_K,-0.2929429181342329,-0.7341764446384321,-1.391675055902708,0.0324128214116821,0.1028393383069526,-0.0619255878737949,-0.0010433532099034,-0.1999114767748682,0.118058286360288,0.0583257965157534,-0.0022019701964245,-0.0010614483257724,0.5941850857094108,-0.13438535513226,0.2061295691988838,0.9994043205581774,-0.0311162232499254,0.014574482501007,0.0023599764726706,0.0096867533350039,-0.2000590011872504,0.1078663244450284,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.540338299133026e-07,9999.99999635765,-5.772920326839525e-07,0.0249855084197073,0,150.0,3.552713678800501e-15,-3.108624468950439e-15,5.329070518200751e-15,149.99999999999997,7.105427357601002e-15,4.440892098500626e-16,0.0,149.99999999999997,150.0,1843000000.0,-4.365594641718483
87555000000.0,29129,87555000000,panda_K,-0.3063599526087853,-0.7174280784369408,-1.203605359625895,0.0477437714550889,0.0717225605002849,-0.0602956439255244,-0.0012219152883353,-0.1999752645153329,0.1176177713660269,0.0575244803239714,-0.0028066089612566,-0.0010112052139834,0.5941862488259797,-0.1349736313222581,0.2064809023891806,0.9994044448629592,-0.0311179948542025,0.0145776149673988,0.0022626211710257,0.0091047170785112,-0.1996995002607696,0.1056796278359474,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.5265903807737402e-07,9999.999996355937,-5.69580581858443e-07,0.0248737574261382,0,150.00000000000003,-2.220446049250313e-14,3.9968028886505635e-15,-2.1316282072803012e-14,149.99999999999997,7.105427357601002e-15,1.1102230246251564e-14,0.0,150.0,150.0,1846000000.0,-4.364260817182507
87558000000.0,29130,87558000000,panda_K,-0.3242844742925021,-0.6999047820266366,-1.079331746432098,0.0570593461058182,0.0614824012637503,-0.0595395604011053,-0.0013255825279372,-0.2000529062452896,0.1169995179677191,0.0564723276433574,-0.0031613971968474,-0.0008443162250124,0.5941871184012367,-0.1355621141613757,0.2068306654544497,0.9994045518074256,-0.0311195342989808,0.0145815824489661,0.0021666085768816,0.0091047170785112,-0.1996995002607696,0.1056796278359474,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.508155995644245e-07,9999.999996354243,-5.592948111077999e-07,0.0247231194107399,0,149.99999999999997,-1.5010215292932116e-13,1.8207657603852567e-14,-1.4921397450962106e-13,150.00000000000006,8.526512829121202e-14,1.1102230246251564e-14,7.815970093361102e-14,149.99999999999994,150.0,1849000000.0,-4.3676455681143125
87561000000.0,29131,87561000000,panda_K,-0.2465135205202012,-0.5988801630887645,-1.426381067630928,0.0421066664549452,0.123592112400045,-0.0529801228587989,-0.0016315968566991,-0.2001749811466883,0.1161718291672613,0.0556476534835096,-0.0027877155619903,-0.0006010708821101,0.5941874734374153,-0.1361509411580482,0.2071782453570013,0.999404651265736,-0.0311208095906806,0.014585770640768,0.0020721633854414,0.0091047170785112,-0.1996995002607696,0.1056796278359474,-0.0,-0.0,-0.0,5.551115123125783e-17,1.0,1.4864281783211197e-07,9999.99999635256,-5.472519110590029e-07,0.0245443818269177,0,150.00000000000003,-3.552713678800501e-15,-2.220446049250313e-15,-4.440892098500626e-15,150.0,0.0,-2.220446049250313e-15,0.0,150.0,150.0,1852000000.0,-4.384593682487535
